stage,episode,global_step,episode_return,manager_return,mean_step_reward,min_step_reward,max_step_reward,eval_return,best_eval_return,eval_solver_failures,eval_power_success_rate,eval_gas_success_rate,eval_mean_voltage_rms_deviation_pu,eval_mean_gas_pressure_rms_deviation_bar,eval_terminal_soc_violation_rate,eval_max_terminal_soc_deviation,fast_buffer_size,slow_buffer_size,manager_buffer_size,solver_failures,gas_solve_count,mean_action_projection,max_action_projection,mean_slow_action_projection,max_slow_action_projection,mean_fast_action_projection,max_fast_action_projection,mean_ess_action_guard,max_ess_action_guard,mean_goal_change,max_goal_change,mean_voltage_rms_deviation_pu,mean_gas_pressure_rms_deviation_bar,voltage_deviation_cost,gas_pressure_deviation_cost,voltage_violation_cost,gas_pressure_violation_cost,pipe_velocity_violation_cost,source_capacity_violation_cost,gas_purchase_cost,terminal_soc_cost,terminal_soc_dense_cost,terminal_soc_max_deviation,terminal_soc_rms_deviation,interaction_reward_estimated_clips,manager_reward_clips,fast_total_insertions,slow_total_insertions,manager_total_insertions,fast_update_count,slow_update_count,manager_update_count,fast_actor_update_count,slow_actor_update_count,manager_actor_update_count,fast_critic_update_count,slow_critic_update_count,manager_critic_update_count,nonfinite_batch_count,fast_normalizer_count,slow_normalizer_count,manager_normalizer_count,mean_target_q_clipping_ratio,mean_reward_clipping_ratio,mean_actor_action_saturation_ratio,fast_actor_action_abs_mean,slow_actor_action_abs_mean,fast_actor_action_saturation_ratio,slow_actor_action_saturation_ratio,fast_actor_reference_deviation_rms,slow_actor_reference_deviation_rms,fast_curtailment_action_mean,slow_raw_to_guard_projection_rms,slow_guard_to_executed_projection_rms,slow_global_safety_group_share,slow_role_specific_group_share,joint_evaluations_without_improvement,early_stop_requested
fast_pretrain,25,12480,-12510.8363543457,-1687.736124984254,-26.064242404886873,-174.25194268069797,-9.906608495501402,,-14003.49678912068,,,,,,,,12480,624,312,0,79,0.041423245550159714,0.6459248413085027,0.0,0.0,0.0414232455038776,0.6459248661994934,0.0,0.0,0.0,0.0,0.011552741361156567,0.5697581299738989,1909.598035668391,3895.4985721557523,123.49662464411688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12480,624,312,7496,0,0,3748,0,0,7496,0,0,0,12480.000100000001,0.0001,0.0001,0.0,0.0,0.023085530598958334,0.4262846822539965,0.0,0.023085530598958334,0.0,0.7746605222423871,0.0,-0.15909820990636944,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,26,12960,-11926.431218669028,-1605.0245909942219,-24.84673170556048,-82.36381651327966,-9.682649073611318,,-14003.49678912068,,,,,,,,12960,648,324,0,85,0.06681824443924629,0.7727203392809878,0.0,0.0,0.06681824538391083,0.7727203369140625,0.0,0.0,0.0,0.0,0.012786792922087438,0.5697499002602531,2322.281931568304,3895.386067350911,96.58114925750981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12960,648,324,7977,0,0,3989,0,0,7977,0,0,0,12960.000100000001,0.0001,0.0001,0.0,0.0,0.026314509854771784,0.4477678100845131,0.0,0.026314509854771784,0.0,0.7521485406828124,0.0,-0.21683093738506443,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,27,13440,-11911.202472577716,-1570.533041705357,-24.81500515120356,-170.90132325273348,-9.355991058196873,,-14003.49678912068,,,,,,,,13440,672,336,0,81,0.09023021862686514,0.7689980676942526,0.0,0.0,0.09023021765363713,0.7689980268478394,0.0,0.0,0.0,0.0,0.012978776807506063,0.5697555320961312,2384.095047394899,3895.4630864905594,288.3833428582488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13440,672,336,8458,0,0,4229,0,0,8458,0,0,0,13440.000100000001,0.0001,0.0001,0.0,0.0,0.032729085286458334,0.45499656374255815,0.0,0.032729085286458334,0.0,0.7359733934203784,0.0,-0.25088762398809195,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,28,13920,-11545.117049323659,-1544.7387263599874,-24.052327186090967,-64.43866700860542,-9.559019374849015,,-14003.49678912068,,,,,,,,13920,696,348,0,79,0.08289042748740376,0.6578937037925827,0.0,0.0,0.08289042564853541,0.657893717288971,0.0,0.0,0.0,0.0,0.01277956681888596,0.5697504037319796,2309.900212695012,3895.392750737081,116.18469555157203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13920,696,348,8939,0,0,4470,0,0,8939,0,0,0,13920.000100000001,0.0001,0.0001,0.0,0.0,0.03931778397302905,0.4571897969948306,0.0,0.03931778397302905,0.0,0.7062357745724595,0.0,-0.29653657237029174,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,29,14400,-11430.65746927499,-1520.031586574288,-23.81386972765621,-54.75851295798889,-8.983466257946011,-10327.81383135439,-10327.81383135439,0.0,1.0,1.0,0.011417242261138511,0.569751046972544,0.0,0.0,14400,720,360,0,79,0.05570446721504067,0.622588445530337,0.0,0.0,0.055704466455305614,0.6225884556770325,0.0,0.0,0.0,0.0,0.0123265813124275,0.5697531089533412,2123.2998044090514,3895.430080370538,51.22041804693105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14400,720,360,9420,0,0,4710,0,0,9420,0,0,0,14400.000100000001,0.0001,0.0001,0.0,0.0,0.046551513671875,0.45854595117270947,0.0,0.046551513671875,0.0,0.6986339817444484,0.0,-0.3085762965182463,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,30,14880,-10955.580123555674,-1486.4190146309652,-22.824125257407648,-130.98367595505636,-9.207733419150028,,-10327.81383135439,,,,,,,,14880,744,372,0,81,0.06686602081098948,0.6548222282504296,0.0,0.0,0.06686602060993513,0.6548222303390503,0.0,0.0,0.0,0.0,0.01207078729318022,0.5697549781135738,2075.2916233657866,3895.455502278238,101.24266642866425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14880,744,372,9901,0,0,4951,0,0,9901,0,0,0,14880.000100000001,0.0001,0.0001,0.0,0.0,0.04908036987811203,0.4576914397018084,0.0,0.04908036987811203,0.0,0.6935036484136621,0.0,-0.315104900554008,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,31,15360,-10539.592152931318,-1452.4150756475876,-21.95748365194025,-54.71896383017142,-8.815213130916032,,-10327.81383135439,,,,,,,,15360,768,384,0,81,0.0601480335637473,0.7036923724677278,0.0,0.0,0.060148033751465844,0.7036923766136169,0.0,0.0,0.0,0.0,0.01187024670224452,0.5697576557794782,2065.450608116966,3895.4921306728897,8.648998487786416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15360,768,384,10382,0,0,5191,0,0,10382,0,0,0,15360.000100000001,0.0001,0.0001,0.0,0.0,0.05477498372395833,0.46262359743316966,0.0,0.05477498372395833,0.0,0.6755212634801865,0.0,-0.34583092654744785,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,32,15840,-10655.348002988343,-1446.2809213259538,-22.1986416728924,-50.840879103658374,-8.752819564151267,,-10327.81383135439,,,,,,,,15840,792,396,0,75,0.05608524166437732,0.5451851345837305,0.0,0.0,0.056085240945685656,0.5451851487159729,0.0,0.0,0.0,0.0,0.01274227090719849,0.5697458306678339,2370.681287626849,3895.3303504680903,45.25467953776365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15840,792,396,10863,0,0,5432,0,0,10863,0,0,0,15840.000100000001,0.0001,0.0001,0.0,0.0,0.06042835029823652,0.46251840969833596,0.0,0.06042835029823652,0.0,0.6691483051450421,0.0,-0.35685709489826345,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,33,16320,-10156.607802254222,-1431.4088129932438,-21.159599588029618,-49.40512929362182,-9.047357554153823,,-10327.81383135439,,,,,,,,16320,816,408,0,83,0.05435615037955085,0.6818641038305948,0.0,0.0,0.054356149801363544,0.6818640828132629,0.0,0.0,0.0,0.0,0.011757191197947594,0.5697469590927446,1974.5592880790084,3895.346096594368,3.0846968688035807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16320,816,408,11344,0,0,5672,0,0,11344,0,0,0,16320.000100000001,0.0001,0.0001,0.0,0.0,0.06359151204427084,0.46285041657586895,0.0,0.06359151204427084,0.0,0.6495243340730668,0.0,-0.3841150683661302,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,34,16800,-10403.616766002164,-1417.7988395568725,-21.674201595837857,-63.03244277827871,-8.965259835159582,,-10327.81383135439,,,,,,,,16800,840,420,0,82,0.055948456947761994,0.6531768495345976,0.0,0.0,0.05594845751766116,0.6531768441200256,0.0,0.0,0.0,0.0,0.01243190857987461,0.5697509852719528,2244.4845197190034,3895.401013514123,80.49863068582513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16800,840,420,11825,0,0,5913,0,0,11825,0,0,0,16800.0001,0.0001,0.0001,0.0,0.0,0.0675530018153527,0.45691289842376076,0.0,0.0675530018153527,0.0,0.6454532082150092,0.0,-0.3860413881011029,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,35,17280,-9579.634657989069,-1394.162415861756,-19.95757220414389,-54.83960031572092,-8.640213561346568,,-10327.81383135439,,,,,,,,17280,864,432,0,84,0.06418786288591953,0.5577388204307097,0.0,0.0,0.06418786279391497,0.5577388405799866,0.0,0.0,0.0,0.0,0.01088345416900514,0.5697530980092144,1700.668313880059,3895.429900066124,31.938603083847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17280,864,432,12306,0,0,6153,0,0,12306,0,0,0,17280.0001,0.0001,0.0001,0.0,0.0,0.0689208984375,0.4599222450206677,0.0,0.0689208984375,0.0,0.6367129827539126,0.0,-0.3998500863711039,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,36,17760,-9305.874656095413,-1356.233510533293,-19.38723886686546,-51.2056650226856,-8.8682750142321,,-10327.81383135439,,,,,,,,17760,888,444,0,84,0.06797534064944984,0.46944500957484553,0.0,0.0,0.06797533992988368,0.46944501996040344,0.0,0.0,0.0,0.0,0.011401447995714735,0.5697600089437577,1842.9004895573285,3895.5242573954047,36.01987393160936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17760,888,444,12787,0,0,6394,0,0,12787,0,0,0,17760.0001,0.0001,0.0001,0.0,0.0,0.07371628630705394,0.47124314060844325,0.0,0.07371628630705394,0.0,0.6290390649771789,0.0,-0.4220064858677971,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,37,18240,-9068.827648614879,-1342.452887414749,-18.89339093461434,-121.84106501716168,-8.922168677550234,,-10327.81383135439,,,,,,,,18240,912,456,0,83,0.07674259513186363,0.759679808827135,0.0,0.0,0.07674259409153213,0.7596798539161682,0.0,0.0,0.0,0.0,0.011196146905641776,0.5697531381586197,1774.1574865600446,3895.430390766827,118.11030339762287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18240,912,456,13268,0,0,6634,0,0,13268,0,0,0,18240.0001,0.0001,0.0001,0.0,0.0,0.07678731282552083,0.4738930051525434,0.0,0.07678731282552083,0.0,0.6143772756059964,0.0,-0.44463999619086586,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,38,18720,-8586.859994373455,-1305.2826833568693,-17.88929165494468,-56.19081661835879,-8.731021834950136,,-10327.81383135439,,,,,,,,18720,936,468,0,82,0.06797237310820708,0.5815860115530296,0.0,0.0,0.06797237343465289,0.5815860033035278,0.0,0.0,0.0,0.0,0.010727753660127175,0.5697490205101149,1632.151925465011,3895.3738798613426,42.056631367284346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18720,936,468,13749,0,0,6875,0,0,13749,0,0,0,18720.0001,0.0001,0.0001,0.0,0.0,0.08305137286047717,0.48572166665955696,0.0,0.08305137286047717,0.0,0.6008072201147119,0.0,-0.4731482574059261,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,39,19200,-9012.019067391866,-1281.7106527065598,-18.775039723733066,-87.36209641025376,-8.65608330480851,-7177.202094749405,-7177.202094749405,0.0,1.0,1.0,0.010184477821646524,0.569751046972544,0.0,0.0,19200,960,480,0,85,0.10009373918004437,0.7585060374093431,0.0,0.0,0.10009373988723383,0.7585060596466064,0.0,0.0,0.0,0.0,0.011498802666895644,0.5697565933213409,1908.6874077088148,3895.477906687809,126.65346922747368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19200,960,480,14230,0,0,7115,0,0,14230,0,0,0,19200.0001,0.0001,0.0001,0.0,0.0,0.09365946451822917,0.5077639541278283,0.0,0.09365946451822917,0.0,0.5819705220560233,0.0,-0.5208177104592323,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,40,19680,-7665.345244632566,-1139.2536931717207,-15.969469259651179,-34.67075243792022,-8.937074561453674,,-7177.202094749405,,,,,,,,19680,984,492,0,78,0.10872002817533484,0.7117030922963667,0.0,0.0,0.10872002731775865,0.7117030620574951,0.0,0.0,0.0,0.0,0.011960654498058514,0.5697510487384033,2009.701816435266,3895.4015628164266,42.74983082230737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19680,984,492,14711,0,0,7356,0,0,14711,0,0,0,19680.0001,0.0001,0.0001,0.0,0.0,0.10615052029304979,0.5185253707947078,0.0,0.10615052029304979,0.0,0.5545392778404521,0.0,-0.5662138535026693,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,41,20160,-7404.302251649051,-1100.5382821830394,-15.425629690935535,-31.0266811908095,-9.033640673147817,,-7177.202094749405,,,,,,,,20160,1008,504,0,78,0.13382304034880382,0.816562788953497,0.0,0.0,0.13382304001133888,0.816562831401825,0.0,0.0,0.0,0.0,0.011947252927347558,0.5697496181574516,2010.4036665882631,3895.382356990486,12.538132864199731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20160,1008,504,15192,0,0,7596,0,0,15192,0,0,0,20160.0001,0.0001,0.0001,0.0,0.0,0.1222991943359375,0.5364928178489208,0.0,0.1222991943359375,0.0,0.5560406220455965,0.0,-0.5874182486285766,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,42,20640,-7113.90448762329,-1007.311330499223,-14.820634349215178,-29.352188146323495,-8.501270215391443,,-7177.202094749405,,,,,,,,20640,1032,516,0,81,0.1513994978776479,0.8734455979581168,0.0,0.0,0.15139949697380264,0.8734455704689026,0.0,0.0,0.0,0.0,0.012344297183530336,0.5697649431360076,2164.5181749148337,3895.5916603408004,11.600529303525594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20640,1032,516,15673,0,0,7837,0,0,15673,0,0,0,20640.0001,0.0001,0.0001,0.0,0.0,0.16002759498184646,0.5583820587866534,0.0,0.16002759498184646,0.0,0.5365205554299335,0.0,-0.638793658171452,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,43,21120,-7177.886735937512,-986.0646307115106,-14.953930699869836,-34.59609465141508,-8.416909033117326,,-7177.202094749405,,,,,,,,21120,1056,528,0,82,0.17304749906804145,0.8387419552600298,0.0,0.0,0.17304749924417895,0.8387419581413269,0.0,0.0,0.0,0.0,0.012787567666101153,0.5697428620447819,2350.730037002466,3895.2897218508174,17.150403264636743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21120,1056,528,16154,0,0,8077,0,0,16154,0,0,0,21120.0001,0.0001,0.0001,0.0,0.0,0.19822794596354168,0.5716022503872712,0.0,0.19822794596354168,0.0,0.5329805862158536,0.0,-0.6609843909740448,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,44,21600,-7536.720159863726,-994.1251027988965,-15.701500333049436,-78.39599116905893,-8.734425207963465,,-7177.202094749405,,,,,,,,21600,1080,540,0,79,0.1760408227736967,0.8452665416562406,0.0,0.0,0.17604082310572267,0.845266580581665,0.0,0.0,0.0,0.0,0.013273777197711818,0.5697454895035198,2555.999237642307,3895.3257977139756,223.63127480722835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21600,1080,540,16635,0,0,8318,0,0,16635,0,0,0,21600.0001,0.0001,0.0001,0.0,0.0,0.2203870591286307,0.5791755573383506,0.0,0.2203870591286307,0.0,0.5355515852261381,0.0,-0.6688595443840344,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,45,22080,-6925.167870377153,-940.1919095668649,-14.427433063285738,-40.294552278619044,-8.700027764530027,,-7177.202094749405,,,,,,,,22080,1104,552,0,77,0.16685865196083563,0.8756890327443531,0.0,0.0,0.16685865108544629,0.8756889700889587,0.0,0.0,0.0,0.0,0.012494450714943924,0.5697662367333752,2245.2069817510105,3895.6092758928003,35.427130262987916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22080,1104,552,17116,0,0,8558,0,0,17116,0,0,0,22080.0001,0.0001,0.0001,0.0,0.0,0.2379730224609375,0.5828796088695526,0.0,0.2379730224609375,0.0,0.5246033785243829,0.0,-0.6866056370238464,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,46,22560,-6954.559127261099,-930.1158893115662,-14.488664848460633,-35.751657050733435,-8.88120838977689,,-7177.202094749405,,,,,,,,22560,1128,564,0,78,0.17119235088218307,0.9557061484944764,0.0,0.0,0.17119235016871243,0.9557061791419983,0.0,0.0,0.0,0.0,0.012586064352058163,0.5697518563275258,2326.608403020111,3895.4131090833375,29.515694766959967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22560,1128,564,17597,0,0,8799,0,0,17597,0,0,0,22560.0001,0.0001,0.0001,0.0,0.0,0.2649422166753112,0.5969459852242371,0.0,0.2649422166753112,0.0,0.5214571171281743,0.0,-0.7078771620865185,0.0,0.0,0.0,0.0,0,0.0
fast_pretrain,47,23040,-7045.765543541963,-922.2647518142369,-14.678678215712436,-85.43382769245484,-8.769338808280075,,-7177.202094749405,,,,,,,,23040,1152,576,0,87,0.18760536977873918,0.8691269690359295,0.0,0.0,0.18760537047249576,0.8691270351409912,0.0,0.0,0.0,0.0,0.01280740677665773,0.5697551126231915,2381.327906089609,3895.457281732317,109.51173891479938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23040,1152,576,18078,0,0,9039,0,0,18078,0,0,0,23040.0001,0.0001,0.0001,0.0,0.0,0.2742869059244792,0.5980993665754795,0.0,0.2742869059244792,0.0,0.5038307300458352,0.0,-0.7283358325560888,0.0,0.0,0.0,0.0,0,0.0
