stage,episode,global_step,episode_return,manager_return,mean_step_reward,min_step_reward,max_step_reward,eval_return,best_eval_return,eval_solver_failures,eval_power_success_rate,eval_gas_success_rate,eval_mean_voltage_rms_deviation_pu,eval_mean_gas_pressure_rms_deviation_bar,eval_terminal_soc_violation_rate,eval_max_terminal_soc_deviation,fast_buffer_size,slow_buffer_size,manager_buffer_size,solver_failures,gas_solve_count,mean_action_projection,max_action_projection,mean_slow_action_projection,max_slow_action_projection,mean_fast_action_projection,max_fast_action_projection,mean_ess_action_guard,max_ess_action_guard,mean_goal_change,max_goal_change,mean_voltage_rms_deviation_pu,mean_gas_pressure_rms_deviation_bar,voltage_deviation_cost,gas_pressure_deviation_cost,voltage_violation_cost,gas_pressure_violation_cost,pipe_velocity_violation_cost,source_capacity_violation_cost,gas_purchase_cost,terminal_soc_cost,terminal_soc_dense_cost,terminal_soc_max_deviation,terminal_soc_rms_deviation,interaction_reward_estimated_clips,manager_reward_clips,fast_total_insertions,slow_total_insertions,manager_total_insertions,fast_update_count,slow_update_count,manager_update_count,fast_actor_update_count,slow_actor_update_count,manager_actor_update_count,fast_critic_update_count,slow_critic_update_count,manager_critic_update_count,nonfinite_batch_count,fast_normalizer_count,slow_normalizer_count,manager_normalizer_count,mean_target_q_clipping_ratio,mean_reward_clipping_ratio,mean_actor_action_saturation_ratio,fast_actor_action_abs_mean,slow_actor_action_abs_mean,fast_actor_action_saturation_ratio,slow_actor_action_saturation_ratio,fast_actor_reference_deviation_rms,slow_actor_reference_deviation_rms,fast_curtailment_action_mean,slow_raw_to_guard_projection_rms,slow_guard_to_executed_projection_rms,slow_global_safety_group_share,slow_role_specific_group_share,joint_evaluations_without_improvement,early_stop_requested
manager_train,20,10080,-15321.449502974665,-3058.4553249523233,-31.919686464530546,-471.2165107778125,-7.5770132571995825,,-8721.361486920616,,,,,,,,10080,504,252,0,80,0.08074055043587451,0.5439689841764711,4.268561800320943e-10,1.341104507446289e-07,0.08074054973355184,0.5439689755439758,0.0900685777887702,0.4517189860343933,0.0010702031008391218,0.005274999886751175,0.019878010998268723,0.4774323198117846,6416.396482197765,2735.3130434915925,4664.910650291346,0.0,0.0,0.0,0.0,64.05194073610981,417.29860167390086,0.4,0.3267311349721404,0,0,10080,504,252,0,0,500,0,0,250,0,0,500,0,38400.000100000005,3120.0001,200.0001,0.0,0.0,0.045389811197916664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,21,10560,-47114.78052311963,-4617.237556762418,-98.1557927564992,-1119.7822244334654,-8.627520543936987,,-8721.361486920616,,,,,,,,10560,528,264,0,89,0.06546331048858466,0.553266347347998,1.2417635114614355e-10,5.960464477539063e-08,0.06546331042191014,0.5532663464546204,0.11995580497508247,0.44165974855422974,0.00118578403304458,0.00714255403727293,0.02243875628833151,0.47752970697911923,8606.625903586115,2736.4337176603,34034.8324007098,0.0,0.0,0.0,0.0,68.00125051041232,473.30097678200997,0.4,0.3366532600723686,0,0,10560,528,264,0,0,548,0,0,274,0,0,548,0,38400.000100000005,3120.0001,212.0001,0.0,0.0,0.048726399739583336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,22,11040,-36687.11144981219,-3923.4310922821905,-76.43148218710876,-738.1143423362658,-7.438605955906617,,-8721.361486920616,,,,,,,,11040,552,276,0,81,0.0366443799139438,0.5171092272914652,6.829698880513509e-10,2.682209014892578e-07,0.036644379474455493,0.517109215259552,0.07661549498637517,0.39851680397987366,0.001323846576269716,0.008750500157475471,0.02072733384505121,0.4773924035635122,7122.1948905736335,2734.8541213242047,25108.57380520436,0.0,0.0,0.0,0.0,64.80252125934491,384.2990985120075,0.4,0.3286399277308042,0,0,11040,552,276,0,0,596,0,0,298,0,0,596,0,38400.000100000005,3120.0001,224.0001,0.0,0.0,0.050130208333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,23,11520,-39930.40054049682,-4219.66120301118,-83.18833445936836,-1136.177215120159,-7.900524290932126,,-8721.361486920616,,,,,,,,11520,576,288,0,87,0.09460740461647377,0.7044566045187678,1.8626453111384815e-10,8.940696716308594e-08,0.09460740396752954,0.7044565677642822,0.07398027181625366,0.48586151003837585,0.0014728148115946997,0.008299076929688454,0.02243306265740937,0.47733972396611135,7920.312837093677,2734.248651671437,27439.07406289403,0.0,0.0,0.0,0.0,60.582113182907705,454.90951447208613,0.4,0.3177580662047456,0,0,11520,576,288,0,0,644,0,0,322,0,0,644,0,38400.000100000005,3120.0001,236.0001,0.0,0.0,0.047037760416666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,24,12000,-40204.4004802601,-4834.341997477626,-83.7591676672086,-946.0291883363514,-9.497294155135657,,-8721.361486920616,,,,,,,,12000,600,300,0,75,0.08111526122458912,0.5005535344391995,1.5522042910257974e-10,5.960464477539063e-08,0.08111526081338524,0.5005534887313843,0.09695848430662106,0.5347173810005188,0.0031793279578612946,0.023010695353150368,0.020811735770990557,0.4773276980196511,7129.821113087231,2734.11030762872,28248.138120338546,0.0,0.0,0.0,0.0,104.5,701.321266345334,0.44999999999999996,0.4173328008516305,0,0,12000,600,300,0,0,692,0,0,346,0,0,692,0,38400.000100000005,3120.0001,248.0001,0.0,0.0,0.039449055989583336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,25,12480,-17225.644163415705,-3873.108114365103,-35.88675867378273,-327.7649787511406,-7.168161155651312,,-8721.361486920616,,,,,,,,12480,624,312,0,79,0.0861600905617033,0.6140187658063099,1.241763432820638e-10,5.960464477539063e-08,0.0861600898730103,0.6140187978744507,0.16126674630989632,0.5078728795051575,0.003020201673445461,0.0255532655864954,0.0201318535980181,0.47729903208478164,6579.227630304003,2733.782032237266,6461.321511221378,0.0,0.0,0.0,0.0,79.49761752935923,536.1677323044782,0.4,0.3640000401313147,0,0,12480,624,312,0,0,740,0,0,370,0,0,740,0,38400.000100000005,3120.0001,260.0001,0.0,0.0,0.043721516927083336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,26,12960,-12198.836496946687,-2980.8088521006944,-25.414242701972253,-199.0622728611295,-7.189805724019876,,-8721.361486920616,,,,,,,,12960,648,324,0,85,0.0893546249206795,0.619604420891818,1.241763432820638e-10,5.960464477539063e-08,0.08935462413355708,0.6196044087409973,0.1801400378656884,0.5289191007614136,0.00393008510582149,0.024975106120109558,0.01794490267798984,0.47730967002449554,5543.428116142192,2733.9044899786595,2942.590324151839,0.0,0.0,0.0,0.0,67.0230696156915,345.2975419926707,0.4,0.33422315303723726,0,0,12960,648,324,0,0,788,0,0,394,0,0,788,0,38400.000100000005,3120.0001,272.0001,0.0,0.0,0.047403971354166664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,27,13440,-7324.329140369356,-2543.185622338139,-15.259019042436169,-41.76124137000252,-6.774756316498998,,-8721.361486920616,,,,,,,,13440,672,336,0,81,0.06466735480190901,0.49638667164480915,1.241763432820638e-10,5.960464477539063e-08,0.06466735423309729,0.49638664722442627,0.22592429226885238,0.6515023708343506,0.0038741582988719033,0.025848260149359703,0.016044375202711916,0.4773299537989461,4003.377504457947,2734.1372118924237,6.05495357849483,0.0,0.0,0.0,0.0,32.599810003704086,248.46464413765977,0.4,0.23309443724130388,0,0,13440,672,336,0,0,836,0,0,418,0,0,836,0,38400.000100000005,3120.0001,284.0001,0.0,0.0,0.0499267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,28,13920,-7602.965966271792,-2662.726232994287,-15.839512429732897,-47.820689873303984,-7.579597599235408,,-8721.361486920616,,,,,,,,13920,696,348,0,79,0.060979115138667155,0.5275823008950039,1.241763432820638e-10,5.960464477539063e-08,0.06097911522568514,0.5275822877883911,0.23518647936483225,0.6638888120651245,0.0032473904284415767,0.021827103570103645,0.016705439086457798,0.4773184570577616,4258.939469573729,2734.0052072860767,1.79670399768548,0.0,0.0,0.0,0.0,32.49768974817401,275.7749427310755,0.4,0.23272906188733003,0,0,13920,696,348,0,0,884,0,0,442,0,0,884,0,38400.000100000005,3120.0001,296.0001,0.0,0.0,0.053731282552083336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,29,14400,-7482.728162661101,-2698.508651547316,-15.589017005543957,-46.27945327041944,-7.294050725719156,-7337.611557514951,-7337.611557514951,0.0,1.0,1.0,0.015616176847411118,0.47731475032944165,1.0,0.4,14400,720,360,0,79,0.06469807159962479,0.506591682876697,1.241763432820638e-10,5.960464477539063e-08,0.06469807143633564,0.5065916776657104,0.17031661219274005,0.5601155757904053,0.0034276611933654003,0.025310443714261055,0.01631459164645726,0.47731608202372416,4072.2939088714966,2733.9781594159285,40.95605043275336,0.0,0.0,0.0,0.0,32.199596765604696,299.93007756529914,0.4,0.2316592208597386,0,0,14400,720,360,0,0,932,0,0,466,0,0,932,0,38400.000100000005,3120.0001,308.0001,0.0,0.0,0.05615234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,30,14880,-7505.272873600797,-2572.1899718654345,-15.635985153334993,-41.92350875167008,-7.16146664089045,,-7337.611557514951,,,,,,,,14880,744,372,0,81,0.04831422028133086,0.4361366153307304,1.8626451492309571e-10,5.960464477539063e-08,0.048314219969324765,0.4361366033554077,0.11428427119972184,0.513899564743042,0.0027341192022008313,0.020687824115157127,0.016122876910128377,0.4773183489834024,4180.210017285846,2734.003858650597,1.064077483330324,0.0,0.0,0.0,0.0,32.48707149490803,285.80388823167937,0.4,0.2326910379842336,0,0,14880,744,372,0,0,980,0,0,490,0,0,980,0,38400.000100000005,3120.0001,320.0001,0.0,0.0,0.061238606770833336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,31,15360,-7607.757674688693,-2657.8761850580886,-15.849495155601453,-45.771697304483666,-7.259740805180365,,-7337.611557514951,,,,,,,,15360,768,384,0,81,0.053835908331806875,0.47048383728801463,1.241763432820638e-10,5.960464477539063e-08,0.05383590801308553,0.47048383951187134,0.11298562601829569,0.5253117680549622,0.0022806800169002436,0.020139750093221664,0.016201752755593688,0.47731624572606735,4204.105931888613,2733.9796518730404,18.808773772878755,0.0,0.0,0.0,0.0,32.18089035023192,281.07189638818016,0.4,0.23159191965693995,0,0,15360,768,384,0,0,1028,0,0,514,0,0,1028,0,38400.000100000005,3120.0001,332.0001,0.0,0.0,0.074462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,32,15840,-8097.371343672796,-2694.734919944803,-16.869523632651656,-137.31357636019942,-7.195043561633389,,-7337.611557514951,,,,,,,,15840,792,396,0,75,0.04864192809270983,0.4715355950798365,1.2999710937341055e-10,5.960464477539063e-08,0.04864192774596934,0.4715355634689331,0.10610960590808342,0.46479836106300354,0.002228606202565557,0.018346546217799187,0.01649762006117887,0.4773036523983433,4353.424599622334,2733.8351299918195,365.79770536119065,0.0,0.0,0.0,0.0,35.02271204198388,318.05679285487946,0.4,0.24160129705082256,0,0,15840,792,396,0,0,1076,0,0,538,0,0,1076,0,38400.000100000005,3120.0001,344.0001,0.0,0.0,0.08890787760416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,33,16320,-7537.748297493845,-2655.2515632028385,-15.7036422864455,-48.954579516625124,-6.994163299829562,,-7337.611557514951,,,,,,,,16320,816,408,0,83,0.05614157317869186,0.48319029184119994,1.241763432820638e-10,5.960464477539063e-08,0.05614157347008586,0.48319029808044434,0.10605194470069061,0.46695610880851746,0.0021231473338874903,0.01715109497308731,0.015938533115940463,0.47730689694975637,4052.497828025387,2733.873017862172,1.8406526226166275,0.0,0.0,0.0,0.0,33.48284621720875,300.48123683317056,0.4,0.23623027683882503,0,0,16320,816,408,0,0,1124,0,0,562,0,0,1124,0,38400.000100000005,3120.0001,356.0001,0.0,0.0,0.09407552083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,34,16800,-6243.433801787452,-2394.5618512925475,-13.007153753723863,-48.181039398274024,-7.3114976381262204,,-7337.611557514951,,,,,,,,16800,840,420,0,82,0.056970661783649505,0.47103892343453574,1.940255363782247e-10,5.960464477539063e-08,0.05697066187082479,0.47103893756866455,0.09892629086971283,0.4927808940410614,0.0014350376626349646,0.0067439209669828415,0.013227280972487624,0.47734194194478347,2891.3596122148438,2734.275516454509,0.31143241307163205,0.0,0.0,0.0,0.0,38.28011967249277,320.12197318567735,0.4,0.25258701362927316,0,0,16800,840,420,0,0,1172,0,0,586,0,0,1172,0,38400.000100000005,3120.0001,368.0001,0.0,0.0,0.09690348307291667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,35,17280,-6362.164106475882,-2404.6845332307976,-13.254508555158084,-54.76337257870285,-7.017547425146774,,-7337.611557514951,,,,,,,,17280,864,432,0,84,0.054920993688302035,0.4647997324300472,1.2417636178578089e-10,5.960464477539063e-08,0.05492099308564017,0.4647997319698334,0.08712681507070859,0.4495585560798645,0.001572154266548089,0.008549166843295097,0.013540899749033731,0.477325004837998,2961.632266741736,2734.081089109737,0.0,0.0,0.0,0.0,0.0,44.30469060764664,357.340982810202,0.4,0.2717372830745616,0,0,17280,864,432,0,0,1220,0,0,610,0,0,1220,0,38400.000100000005,3120.0001,380.0001,0.0,0.0,0.10221354166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,36,17760,-6263.092287038499,-2421.1422823394614,-13.0481089313302,-53.61580765791392,-7.0819461597650015,,-7337.611557514951,,,,,,,,17760,888,444,0,84,0.05391486160561955,0.5063035207444944,1.7074247201283772e-10,5.960464477539063e-08,0.05391486138881495,0.5063034892082214,0.09481906704604626,0.5226439237594604,0.0012056251672964374,0.006253492087125778,0.013151663044065799,0.47733414925584583,2827.8835495750377,2734.185445376298,3.0763680087014222,0.0,0.0,0.0,0.0,43.31686770369815,379.11374665086333,0.4,0.2686908623421414,0,0,17760,888,444,0,0,1268,0,0,634,0,0,1268,0,38400.000100000005,3120.0001,392.0001,0.0,0.0,0.10430908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,37,18240,-7192.605377133749,-2580.0311500301914,-14.984594535695301,-44.66173601647626,-7.531914795924513,,-7337.611557514951,,,,,,,,18240,912,456,0,83,0.050311502712305764,0.4595626625233933,1.3969838619232177e-10,5.960464477539063e-08,0.050311502643550436,0.45956265926361084,0.11354121068992147,0.45661088824272156,0.0012345954336606983,0.005603865720331669,0.015536620310647327,0.4773263789283427,3828.5157530780393,2734.09654499436,3.958779888195162,0.0,0.0,0.0,0.0,33.800340684972454,299.3728264945998,0.4,0.2373476377418169,0,0,18240,912,456,0,0,1316,0,0,658,0,0,1316,0,38400.000100000005,3120.0001,404.0001,0.0,0.0,0.11509195963541667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,38,18720,-6543.46480219905,-2404.044939308876,-13.632218337914688,-51.50870429381825,-6.99766103616002,,-7337.611557514951,,,,,,,,18720,936,468,0,82,0.0493810135557387,0.46507251265416294,1.2417636143883619e-10,5.960464477539063e-08,0.049381014060539505,0.46507248282432556,0.09421073164169987,0.4795277416706085,0.0011554639535130593,0.005624584853649139,0.013846133313914323,0.47732170365307564,3123.6513649516514,2734.042725583975,9.790462076455984,0.0,0.0,0.0,0.0,41.846828894800616,358.56368742008,0.4,0.2640922468090794,0,0,18720,936,468,0,0,1364,0,0,682,0,0,1364,0,38400.000100000005,3120.0001,416.0001,0.0,0.0,0.11686197916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,39,19200,-6083.054733461654,-2366.449293410444,-12.673030694711779,-59.206745128011185,-7.148800651225427,-5640.241134622049,-7337.611557514951,0.0,1.0,1.0,0.011599199158552623,0.4773282218131831,1.0,0.44999999999999996,19200,960,480,0,85,0.05716485683523765,0.5120334336332697,1.2417635947281623e-10,5.960464477539063e-08,0.05716485685746496,0.5120334625244141,0.09598550340160728,0.5113614797592163,0.0012925919171803716,0.005503416992723942,0.012782966409833752,0.47734868441591427,2617.977503931422,2734.353520220742,0.05998569071359699,0.0,0.0,0.0,0.0,48.425019261858914,401.07328177579825,0.4,0.28409217771074147,0,0,19200,960,480,0,0,1412,0,0,706,0,0,1412,0,38400.000100000005,3120.0001,428.0001,0.0,0.0,0.1185302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,40,19680,-6190.119193661568,-2347.0423040422356,-12.896081653461602,-56.029482855035305,-7.261708216430349,,-7337.611557514951,,,,,,,,19680,984,492,0,78,0.05399423809652701,0.4965013730562133,1.3969838619232177e-10,5.960464477539063e-08,0.053994237346826894,0.4965013861656189,0.07935899045939247,0.455625981092453,0.0014681617983362892,0.005987808108329773,0.013001843133329279,0.47732447303760045,2738.356093860819,2734.0745752382045,0.0745778415620599,0.0,0.0,0.0,0.0,42.280220333251826,359.6052957486807,0.4,0.26545627490935875,0,0,19680,984,492,0,0,1460,0,0,730,0,0,1460,0,38400.000100000005,3120.0001,440.0001,0.0,0.0,0.11954752604166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,41,20160,-6227.126768696879,-2294.583307381821,-12.973180768118498,-59.35779997091756,-7.513499054117636,,-7337.611557514951,,,,,,,,20160,1008,504,0,78,0.05957097523631954,0.5035059452671827,1.241763432820638e-10,5.960464477539063e-08,0.059570975174816944,0.5035059452056885,0.08240963355638087,0.49850818514823914,0.0014694370117715814,0.00558590330183506,0.01314011241301514,0.47732780767752236,2772.7218989078247,2734.112932631679,6.174260445102185,0.0,0.0,0.0,0.0,48.56654868588489,383.4757349941786,0.4,0.2845070259410269,0,0,20160,1008,504,0,0,1508,0,0,754,0,0,1508,0,38400.000100000005,3120.0001,452.0001,0.0,0.0,0.11881510416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,42,20640,-6315.9303078688745,-2449.3769088827803,-13.1581881413935,-50.83470688319166,-7.0813885998988955,,-7337.611557514951,,,,,,,,20640,1032,516,0,81,0.0613477572905938,0.49254645998405344,1.241763432820638e-10,5.960464477539063e-08,0.06134775701987868,0.4925464689731598,0.10058167188738783,0.5013497471809387,0.0013147115374026312,0.004330912604928017,0.01330323987640101,0.4773391764198882,2895.3940400736324,2734.2434943007297,0.0,0.0,0.0,0.0,0.0,40.23060245639151,360.9329131643656,0.4,0.25894208637065136,0,0,20640,1032,516,0,0,1556,0,0,778,0,0,1556,0,38400.000100000005,3120.0001,464.0001,0.0,0.0,0.12032063802083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,43,21120,-6269.576243734637,-2338.852941356282,-13.061617174447163,-57.73106207805682,-6.891000446305643,,-7337.611557514951,,,,,,,,21120,1056,528,0,82,0.06584139018474985,0.5097419919684927,2.1730860074361166e-10,5.960464477539063e-08,0.06584138950953881,0.5097419619560242,0.0930114306587105,0.4969619810581207,0.001178695166758685,0.004809599369764328,0.013003832639114147,0.4773217777971709,2804.8355787291885,2734.04390885873,0.0,0.0,0.0,0.0,0.0,47.00929885722872,401.0754113569615,0.4,0.27990861263761524,0,0,21120,1056,528,0,0,1604,0,0,802,0,0,1604,0,38400.000100000005,3120.0001,476.0001,0.0,0.0,0.11979166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,44,21600,-6423.163749280226,-2376.8687876872086,-13.381591144333804,-55.773808198941765,-7.020694141113447,,-7337.611557514951,,,,,,,,21600,1080,540,0,79,0.05395424756728251,0.4827389788446904,1.7074247201283772e-10,5.960464477539063e-08,0.053954247998384136,0.4827389717102051,0.1005804583740731,0.549486517906189,0.0015494657418457791,0.004454797599464655,0.01353899487100234,0.47732064579816147,3004.684432134158,2734.0311049679535,0.16577282857837405,0.0,0.0,0.0,0.0,45.88102689684544,393.6670111352796,0.4,0.2765291633108687,0,0,21600,1080,540,0,0,1652,0,0,826,0,0,1652,0,38400.000100000005,3120.0001,488.0001,0.0,0.0,0.12117513020833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,45,22080,-5909.736705390015,-2321.2360468381285,-12.311951469562533,-56.082453614947475,-7.309111796653524,,-7337.611557514951,,,,,,,,22080,1104,552,0,77,0.052979007929226676,0.4198696652186353,1.2417635577207283e-10,5.960464477539063e-08,0.05297900776689251,0.41986966133117676,0.09652596215407054,0.5131449103355408,0.001638582243520597,0.006728050298988819,0.012258848154484369,0.4773577865210938,2433.6157624311463,2734.457372076391,0.0,0.0,0.0,0.0,0.0,45.31792341114166,378.17209840007854,0.4,0.2748269862147871,0,0,22080,1104,552,0,0,1700,0,0,850,0,0,1700,0,38400.000100000005,3120.0001,500.0001,0.0,0.0,0.12335205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,46,22560,-5889.557281939873,-2363.6380105133276,-12.2699110040414,-56.07644657110727,-7.240177505144724,,-7337.611557514951,,,,,,,,22560,1128,564,0,78,0.055779784302007585,0.4415995431198554,1.241763432820638e-10,5.960464477539063e-08,0.055779784188295406,0.4415995180606842,0.08811513396600883,0.47053804993629456,0.0013323995252986524,0.004198210779577494,0.01239018927027808,0.4773281247017112,2396.378072753612,2734.117151954686,0.0,0.0,0.0,0.0,0.0,41.903327761990006,384.2997638603661,0.4,0.26427046676334587,0,0,22560,1128,564,0,0,1748,0,0,874,0,0,1748,0,38400.000100000005,3120.0001,512.0001,0.0,0.0,0.12333170572916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,47,23040,-6335.259536907576,-2382.4903119362384,-13.198457368557456,-56.56721644717039,-7.519849267759532,,-7337.611557514951,,,,,,,,23040,1152,576,0,87,0.053806387829264696,0.4635689344561126,2.7939677238464354e-10,7.450580596923828e-08,0.05380638706653069,0.46356895565986633,0.0908246166848888,0.4572502076625824,0.001579052965759977,0.005255554337054491,0.013345623877366531,0.47733698486031,2835.1967909940727,2734.2186424950273,0.0,0.0,0.0,0.0,0.0,42.079767606512505,377.5325030117765,0.4,0.26482625627164347,0,0,23040,1152,576,0,0,1796,0,0,898,0,0,1796,0,38400.000100000005,3120.0001,524.0001,0.0,0.0,0.12436930338541667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,48,23520,-5657.093342586016,-2241.1502537052197,-11.785611130387535,-64.74412866056902,-7.044459250781345,,-7337.611557514951,,,,,,,,23520,1176,588,0,82,0.04906989953913687,0.49982797926929595,2.7939677238464354e-10,5.960464477539063e-08,0.04906989921194812,0.4998279809951782,0.08863364649005234,0.5249292850494385,0.0017059568437451328,0.00729348324239254,0.011793034831777138,0.4773394577242225,2189.2714869519114,2734.246549664952,0.04180299678734459,0.0,0.0,0.0,0.0,53.621706427569606,423.4065972736793,0.4,0.2989473376911325,0,0,23520,1176,588,0,0,1844,0,0,922,0,0,1844,0,38400.000100000005,3120.0001,536.0001,0.0,0.0,0.12434895833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,49,24000,-5610.522490867379,-2305.7979847377765,-11.68858852264037,-56.84782045949192,-7.110434114610814,-5496.622759300485,-7337.611557514951,0.0,1.0,1.0,0.011416686500362936,0.47733373220743214,1.0,0.44999999999999996,24000,1200,600,0,79,0.04250750857361686,0.43787272830875396,2.7939677238464354e-10,5.960464477539063e-08,0.042507508381580315,0.4378727376461029,0.09755048605923851,0.5642385482788086,0.0018477673676732759,0.005995437037199736,0.011945379315895628,0.4773214839362544,2190.439307688843,2734.0407762373966,0.0,0.0,0.0,0.0,0.0,45.01180856648925,392.9669902293454,0.4,0.273897208719163,0,0,24000,1200,600,0,0,1892,0,0,946,0,0,1892,0,38400.000100000005,3120.0001,548.0001,0.0,0.0,0.12440999348958333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,50,24480,-5587.462948046793,-2234.7517524288783,-11.64054780843082,-74.45011479473821,-7.257427759972084,,-7337.611557514951,,,,,,,,24480,1224,612,0,85,0.043268951638173354,0.43903843546659416,7.761033482545088e-12,2.3283064365386963e-09,0.0432689514515611,0.4390384256839752,0.08994271575162809,0.5484050512313843,0.002012056592238051,0.00706707127392292,0.011883630782682376,0.4773259602712139,2108.031845722933,2734.0917143272677,3.1602807562584485,0.0,0.0,0.0,0.0,62.19917864118846,428.1820549655128,0.4,0.3219709579066318,0,0,24480,1224,612,0,0,1940,0,0,970,0,0,1940,0,38400.000100000005,3120.0001,560.0001,0.0,0.0,0.12479654947916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,51,24960,-5648.933561342157,-2246.243068517341,-11.768611586129499,-65.4740638021242,-7.258768908306761,,-7337.611557514951,,,,,,,,24960,1248,624,0,79,0.047194076716956704,0.42985512028434286,4.967053731282552e-10,1.7881393432617188e-07,0.04719407587933044,0.4298551082611084,0.09119839128106833,0.5796509981155396,0.002019409762314436,0.006882442161440849,0.011867849545173866,0.4773481820241153,2167.2700216692583,2734.3466243028897,0.9220471943500755,0.0,0.0,0.0,0.0,54.08020893158599,407.46174844308007,0.4,0.3002227199141386,0,0,24960,1248,624,0,0,1988,0,0,994,0,0,1988,0,38400.000100000005,3120.0001,572.0001,0.0,0.0,0.12440999348958333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
manager_train,52,25440,-6010.455913655981,-2293.5910421525864,-12.521783153449963,-53.931194212059324,-7.216138297780526,,-7337.611557514951,,,,,,,,25440,1272,636,0,83,0.0579684556865649,0.5274680970642827,1.2417635160873648e-10,5.960464477539063e-08,0.057968455273658036,0.5274680852890015,0.09286282149453957,0.49225881695747375,0.0019212792315308682,0.005251827649772167,0.012987800382000555,0.47733098327380563,2602.255512482414,2734.149392706151,1.0993187101602369,0.0,0.0,0.0,0.0,42.63960186757926,372.4319893299231,0.4,0.2665820757527259,0,0,25440,1272,636,0,0,2036,0,0,1018,0,0,2036,0,38400.000100000005,3120.0001,584.0001,0.0,0.0,0.12483723958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
