stage,episode,global_step,episode_return,manager_return,mean_step_reward,min_step_reward,max_step_reward,eval_return,best_eval_return,eval_solver_failures,eval_power_success_rate,eval_gas_success_rate,eval_mean_voltage_rms_deviation_pu,eval_mean_gas_pressure_rms_deviation_bar,fast_buffer_size,slow_buffer_size,manager_buffer_size,solver_failures,gas_solve_count,mean_action_projection,max_action_projection,mean_slow_action_projection,max_slow_action_projection,mean_fast_action_projection,max_fast_action_projection,mean_ess_action_guard,max_ess_action_guard,mean_goal_change,max_goal_change,mean_voltage_rms_deviation_pu,mean_gas_pressure_rms_deviation_bar,voltage_deviation_cost,gas_pressure_deviation_cost,voltage_violation_cost,gas_pressure_violation_cost,pipe_velocity_violation_cost,source_capacity_violation_cost,gas_purchase_cost,interaction_reward_estimated_clips,manager_reward_clips,fast_total_insertions,slow_total_insertions,manager_total_insertions,fast_update_count,slow_update_count,manager_update_count,fast_actor_update_count,slow_actor_update_count,manager_actor_update_count,fast_critic_update_count,slow_critic_update_count,manager_critic_update_count,nonfinite_batch_count,fast_normalizer_count,slow_normalizer_count,manager_normalizer_count,mean_target_q_clipping_ratio,mean_reward_clipping_ratio,mean_actor_action_saturation_ratio
manager_train,0,480,-84815.62635198145,-84815.62635198145,-176.69922156662813,-1063.7965243258514,-13.64887317376828,,-inf,,,,,,480,24,12,0,77,0.29546398008189534,1.1025916838343686,0.0,0.0,0.2954639802997311,1.1025917530059814,0.0,0.0,0.2611735896630721,0.32130539417266846,0.02714525348022191,0.5692772748290819,10008.1211194613,3889.060514507762,58415.91559957553,0.0,0.0,0.0,0.0,0,0,480,24,12,0,0,0,0,0,0,0,0,0,0,19200.0001,840.0001,0.0001,0.0,0.0,0.0
manager_train,1,960,-107369.35820063965,-107369.35820063965,-223.68616291799918,-1775.6167729713495,-27.76192910997661,,-inf,,,,,,960,48,24,0,75,0.2953225116483657,1.106788765780345,0.0,0.0,0.2953225109823203,1.1067887544631958,0.0,0.0,0.25594891201366077,0.3410964608192444,0.028150616501554985,0.568176435832851,10731.288509281876,3874.0253731822736,79892.12482900206,0.0,0.0,0.0,0.0,0,0,960,48,24,0,0,0,0,0,0,0,0,0,0,19200.0001,840.0001,0.0001,0.0,0.0,0.0
manager_train,2,1440,-84415.19370413585,-84415.19370413585,-175.86498688361627,-2693.254471466006,-30.304536585167142,,-inf,,,,,,1440,72,36,0,76,0.29638130593828366,1.0634893236753982,0.0,0.0,0.2963813056858877,1.063489317893982,0.0,0.0,0.2594654289158908,0.32116955518722534,0.026859665489889925,0.5705366480440988,9717.92170770399,3906.2966406868213,58128.02357885896,0.0,0.0,0.0,0.0,0,0,1440,72,36,0,0,0,0,0,0,0,0,0,0,19200.0001,840.0001,0.0001,0.0,0.0,0.0
manager_train,3,1920,-110673.61252723825,-110673.61252723825,-230.5700260984129,-4678.069429153508,-30.332818207435817,,-inf,,,,,,1920,96,48,0,80,0.31308188016438526,1.0968275329662491,0.0,0.0,0.31308188221883027,1.096827507019043,0.0,0.0,0.26753382655707275,0.3520103991031647,0.027289596933870022,0.5701397852722689,10394.577726133217,3900.9370912869763,84450.53916531893,0.0,0.0,0.0,0.0,0,1,1920,96,48,0,0,0,0,0,0,0,0,0,0,19200.0001,840.0001,0.0001,0.0,0.0,0.0
manager_train,4,2400,-231845.4044595065,-231845.4044595065,-483.01125929063835,-2306.5421200542733,-26.632941953136818,-87181.8716940822,-87181.8716940822,0.0,1.0,1.0,0.026397099363977578,0.4768856156311534,2400,120,60,0,83,0.24744964169690528,0.664254661239394,4.3902967187629354e-10,2.107342425006209e-07,0.2474496414535679,0.6642546653747559,0.305828426964581,1.0625134706497192,0.18407827548005365,0.3304172456264496,0.03143526884276098,0.5450085459966577,14592.894931783128,3570.814024261028,199859.61386888433,0.0,0.0,0.0,0.0,0,3,2400,120,60,0,0,0,0,0,0,0,0,0,0,19200.0001,840.0001,8.0001,0.0,0.0,0.0
manager_train,5,2880,-75895.908036055,-75895.908036055,-158.11647507511464,-876.8968330757966,-26.05333233188437,,-87181.8716940822,,,,,,2880,144,72,0,75,0.3531085605674485,1.102846171786143,5.4327150185902914e-11,2.60770320892334e-08,0.3531085594634836,1.1028461456298828,1.4780715654293697,1.7308635711669922,0.0880708923055367,0.2442469745874405,0.02585800504906567,0.4815305693156567,9903.772100816725,2783.2947181322447,52440.341278379834,0.0,0.0,0.0,0.0,0,0,2880,144,72,0,0,0,0,0,0,0,0,0,0,19200.0001,840.0001,20.0001,0.0,0.0,0.0
manager_train,6,3360,-76297.07068240953,-76297.07068240953,-158.95223058835344,-876.3618337654779,-21.613773467123664,,-87181.8716940822,,,,,,3360,168,84,0,80,0.3429952863329807,1.1019119682422642,1.7561187735474586e-10,8.429369557916289e-08,0.3429952848062385,1.101912021636963,1.5822941089669864,1.7308852672576904,0.14912977509877898,0.28007441759109497,0.026245138221670416,0.4767640433525616,10175.533972001194,2727.6820815147685,52592.55224379792,0.0,0.0,0.0,0.0,0,0,3360,168,84,0,0,0,0,0,0,0,0,0,0,19200.0001,840.0001,32.0001,0.0,0.0,0.0
manager_train,7,3840,-87666.26385333236,-87666.26385333236,-182.63804969444251,-1503.9895417679268,-23.599467835527076,,-87181.8716940822,,,,,,3840,192,96,0,81,0.34764058993144054,1.092515645657498,1.7561186995325903e-10,8.429369557916289e-08,0.3476405890386862,1.0925155878067017,1.575239012638728,1.7308748960494995,0.14330150085416707,0.266859769821167,0.02646099125668533,0.47685551239204654,10457.535349146068,2728.7152549265456,63584.580228887404,0.0,0.0,0.0,0.0,0,0,3840,192,96,0,0,0,0,0,0,0,0,0,0,19200.0001,840.0001,44.0001,0.0,0.0,0.0
manager_train,8,4320,-80762.91420563404,-80762.91420563404,-168.25607126173753,-1297.215022910978,-21.485314863906353,,-87181.8716940822,,,,,,4320,216,108,0,85,0.35217949976551743,1.1035283867733443,1.7561186578992268e-10,8.429369557916289e-08,0.35217949936826093,1.103528380393982,1.5774563178420067,1.7308447360992432,0.12104408578439192,0.23054498434066772,0.0262342375938926,0.4767183430333759,10153.09127685557,2727.1688909762784,57146.01449145753,0.0,0.0,0.0,0.0,0,0,4320,216,108,0,0,0,0,0,0,0,0,0,0,19200.0001,840.0001,56.0001,0.0,0.0,0.0
manager_train,9,4800,-90300.96258562834,-90300.96258562834,-188.12700538672578,-1767.352303211837,-22.75499329153956,-84557.42867961687,-84557.42867961687,0.0,1.0,1.0,0.026139316500304155,0.4768279251436543,4800,240,120,0,80,0.3461069703308303,1.1035657454804213,1.7561186578992268e-10,8.429369557916289e-08,0.3461069688744222,1.1035656929016113,1.5790127043922741,1.730862021446228,0.12930845367637547,0.25353121757507324,0.02668128008212652,0.4767613172460878,10568.737286007958,2727.651171639067,66048.14466265053,0.0,0.0,0.0,0.0,0,0,4800,240,120,0,0,0,0,0,0,0,0,0,0,19200.0001,840.0001,68.0001,0.0,0.0,0.0
manager_train,10,5280,-84707.20982241526,-84707.20982241526,-176.47335379669855,-850.6199604569791,-22.390347856728216,,-84557.42867961687,,,,,,5280,264,132,0,80,0.34499364975267627,1.1018179617226103,1.7561186764029438e-10,8.429369557916289e-08,0.3449936498577396,1.1018179655075073,1.5721587712566059,1.7308552265167236,0.12990166246891022,0.23312543332576752,0.026055248942188507,0.4767992567060437,10116.591978435146,2728.0828843705826,60813.45242081736,0.0,0.0,0.0,0.0,0,0,5280,264,132,0,0,20,0,0,10,0,0,20,0,19200.0001,840.0001,80.0001,0.0,0.0375,0.0
manager_train,11,5760,-76782.7056266153,-76782.7056266153,-159.96397005544864,-802.7546900379057,-24.045704099373996,,-84557.42867961687,,,,,,5760,288,144,0,81,0.3507010926690646,1.1026651824478466,1.7561187735474586e-10,8.429369557916289e-08,0.35070109229612473,1.1026651859283447,1.5717816017568111,1.7308998107910156,0.12198629662055861,0.22032682597637177,0.026498746070342215,0.47670118524785815,10274.567407293993,2726.9812390197403,52920.054680670415,0.0,0.0,0.0,0.0,0,0,5760,288,144,0,0,68,0,0,34,0,0,68,0,19200.0001,840.0001,92.0001,0.0,0.031901041666666664,0.0
manager_train,12,6240,-74291.71499513226,-74291.71499513226,-154.77440623985908,-844.6179803037312,-20.775068583893074,,-84557.42867961687,,,,,,6240,312,156,0,78,0.34990228998843403,1.1006609253864879,1.7561186764029438e-10,8.429369557916289e-08,0.34990229160369685,1.1006609201431274,1.5632023128370445,1.7309767007827759,0.07201015746051614,0.2091897428035736,0.02628173804028182,0.4766902126346563,10148.204605437662,2726.8547907468496,50744.38735118588,0.0,0.0,0.0,0.0,0,0,6240,312,156,0,0,116,0,0,58,0,0,116,0,19200.0001,840.0001,104.0001,0.0,0.025390625,0.0
manager_train,13,6720,-77488.20829259667,-77488.20829259667,-161.4337672762432,-797.6168432996949,-20.324771171131054,,-84557.42867961687,,,,,,6720,336,168,0,83,0.3468198843690633,1.1028732023157495,1.7561186578992268e-10,8.429369557916289e-08,0.34681988443092754,1.1028732061386108,1.572562572856744,1.731031894683838,0.08273215259594674,0.2437191754579544,0.02621066039369556,0.4766140063275073,10083.034073284622,2725.999624122579,53870.1388304564,0.0,0.0,0.0,0.0,0,0,6720,336,168,0,0,164,0,0,82,0,0,164,0,19200.0001,840.0001,116.0001,0.0,0.0234375,0.00022379557291666666
