stage,episode,global_step,episode_return,manager_return,mean_step_reward,min_step_reward,max_step_reward,eval_return,best_eval_return,eval_solver_failures,eval_power_success_rate,eval_gas_success_rate,eval_mean_voltage_rms_deviation_pu,eval_mean_gas_pressure_rms_deviation_bar,fast_buffer_size,slow_buffer_size,manager_buffer_size,solver_failures,gas_solve_count,mean_action_projection,max_action_projection,mean_slow_action_projection,max_slow_action_projection,mean_fast_action_projection,max_fast_action_projection,mean_ess_action_guard,max_ess_action_guard,mean_goal_change,max_goal_change,mean_voltage_rms_deviation_pu,mean_gas_pressure_rms_deviation_bar,voltage_deviation_cost,gas_pressure_deviation_cost,voltage_violation_cost,gas_pressure_violation_cost,pipe_velocity_violation_cost,source_capacity_violation_cost,gas_purchase_cost,interaction_reward_estimated_clips,manager_reward_clips,fast_total_insertions,slow_total_insertions,manager_total_insertions,fast_update_count,slow_update_count,manager_update_count,fast_actor_update_count,slow_actor_update_count,manager_actor_update_count,fast_critic_update_count,slow_critic_update_count,manager_critic_update_count,nonfinite_batch_count,fast_normalizer_count,slow_normalizer_count,manager_normalizer_count,mean_target_q_clipping_ratio,mean_reward_clipping_ratio,mean_actor_action_saturation_ratio,fast_actor_action_abs_mean,slow_actor_action_abs_mean,fast_actor_reference_deviation_rms,slow_actor_reference_deviation_rms,fast_curtailment_action_mean
slow_pretrain,31,15360,-14759.504374270362,-3555.0674376835013,-30.74896744639658,-928.9066126418409,-10.841426387625651,,-17414.01025428987,,,,,,15360,768,384,0,81,1.6858774955482527e-10,8.092194152282796e-08,1.7561187781733878e-10,8.429369557916289e-08,0.0,0.0,1.5665225957830746,1.7320507764816284,0.0,0.0,0.014635733101602603,0.4857139056616056,3617.738228410577,2831.09579149635,1469.516628670536,0.0,0.0,0.0,0.0,0,0,15360,768,384,0,1026,0,0,513,0,0,1026,0,0,14400.000100000001,768.0001,0.0001,0.0,0.0,1.0,0.0,0.9996474881966909,0.0,0.8985057224829992,0.0
slow_pretrain,32,15840,-16657.132743437753,-3644.5106396553606,-34.70235988216199,-1428.734114896304,-9.403426607233564,,-17414.01025428987,,,,,,15840,792,396,0,75,1.685878245222327e-10,8.092196837141236e-08,1.7561187735474586e-10,8.429369557916289e-08,0.0,0.0,1.5851563513278961,1.7320507764816284,0.0,0.0,0.014401237961221036,0.48545643254390425,3553.328834745489,2828.108174721252,3434.276921313539,0.0,0.0,0.0,0.0,0,0,15840,792,396,0,1074,0,0,537,0,0,1074,0,0,14400.000100000001,792.0001,0.0001,0.0,0.0,0.9998697936534882,0.0,0.9996906121571859,0.0,0.8740121399362882,0.0
slow_pretrain,33,16320,-16334.519833983166,-3633.7627630919806,-34.03024965413158,-1364.406179496621,-10.147562496283161,,-17414.01025428987,,,,,,16320,816,408,0,83,1.6858761365159844e-10,8.09219427003973e-08,1.7561186578992268e-10,8.429369557916289e-08,0.0,0.0,1.5829990282654762,1.7320507764816284,0.0,0.0,0.01456104569833106,0.48667301195084256,3590.7221033952233,2842.42938400003,3015.1432346526094,0.0,0.0,0.0,0.0,0,0,16320,816,408,0,1122,0,0,561,0,0,1122,0,0,14400.000100000001,816.0001,0.0001,0.0,0.0,1.0,0.0,0.9997398406267166,0.0,0.8920282498002052,0.0
slow_pretrain,34,16800,-16638.04634048157,-3623.3794648198855,-34.66259654266992,-1620.0840378801165,-9.63470563332668,-17518.013121704425,-17414.01025428987,0.0,1.0,1.0,0.014400412362668695,0.48345628492020554,16800,840,420,0,82,1.685878255214892e-10,8.092194262189269e-08,1.7561187735474586e-10,8.429369557916289e-08,0.0,0.0,1.5633649130662282,1.7320507764816284,0.0,0.0,0.014592830399205536,0.4855503185051503,3587.3639529145667,2829.2067685636557,3471.9436241981566,0.0,0.0,0.0,0.0,0,0,16800,840,420,0,1170,0,0,585,0,0,1170,0,0,14400.000100000001,840.0001,0.0001,0.0,0.0,1.0,0.0,0.9997747341791788,0.0,0.8783325999975204,0.0
slow_pretrain,35,17280,-16109.253906317346,-3630.427740972529,-33.56094563816116,-1218.8001071082256,-10.585420141772483,,-17414.01025428987,,,,,,17280,864,432,0,84,1.6858768184562225e-10,8.092194211161266e-08,1.7561187735474586e-10,8.429369557916289e-08,0.0,0.0,1.570421688258648,1.7320507764816284,0.0,0.0,0.014480276601225119,0.48486520189534155,3532.2905390043397,2821.2111251235933,2873.6890828360292,0.0,0.0,0.0,0.0,0,0,17280,864,432,0,1218,0,0,609,0,0,1218,0,0,14400.000100000001,864.0001,0.0001,0.0,0.0,0.9999348968267441,0.0,0.9997970312833786,0.0,0.849270318945249,0.0
slow_pretrain,36,17760,-16386.89326121714,-3624.783910231128,-34.13936096086906,-1533.0757157103694,-10.408126146413515,,-17414.01025428987,,,,,,17760,888,444,0,84,1.68587564809408e-10,8.092191907050992e-08,1.7561186578992268e-10,8.429369557916289e-08,0.0,0.0,1.5846516688664753,1.7320507764816284,0.0,0.0,0.014298804948242509,0.48462349654360626,3504.881880234274,2818.3851265627245,3266.4798979269694,0.0,0.0,0.0,0.0,0,0,17760,888,444,0,1266,0,0,633,0,0,1266,0,0,14400.000100000001,888.0001,0.0001,0.0,0.0,0.9998046904802322,0.0,0.9998143489162127,0.0,0.8570932472745577,0.0
slow_pretrain,37,18240,-16767.665913254572,-3643.543450960319,-34.932637319280346,-1342.5033092445021,-9.226067268597193,,-17414.01025428987,,,,,,18240,912,456,0,83,1.68587696548841e-10,8.092194219011728e-08,1.7561187735474586e-10,8.429369557916289e-08,0.0,0.0,1.5972499772906303,1.7320507764816284,0.0,0.0,0.014196045858126774,0.4856131292979143,3424.326494991434,2830.016662382387,3760.466164252746,0.0,0.0,0.0,0.0,0,0,18240,912,456,0,1314,0,0,657,0,0,1314,0,0,14400.000100000001,912.0001,0.0001,0.0,0.0,0.9998697936534882,0.0,0.9998338371515274,0.0,0.836124358077844,0.0
slow_pretrain,38,18720,-15866.303864687212,-3608.726586059526,-33.054799718098366,-1342.1016962847057,-9.034854113379582,,-17414.01025428987,,,,,,18720,936,468,0,82,1.6858780717435022e-10,8.092194140508523e-08,1.7561188151808219e-10,8.429369557916289e-08,0.0,0.0,1.5822918464740117,1.7320507764816284,0.0,0.0,0.014421289352622947,0.48571763960353204,3515.81346614531,2831.1630947245562,2632.9373902223233,0.0,0.0,0.0,0.0,0,0,18720,936,468,0,1362,0,0,681,0,0,1362,0,0,14400.000100000001,936.0001,0.0001,0.0,0.0,0.9998697936534882,0.0,0.9998450626929601,0.0,0.8248240600029627,0.0
slow_pretrain,39,19200,-17771.068161861112,-3685.1510858359297,-37.023058670543996,-1676.184029347638,-9.307261339284373,-17521.038883964455,-17414.01025428987,0.0,1.0,1.0,0.014400403852872072,0.4834547764487474,19200,960,480,0,85,1.6858765794717303e-10,8.092194497703134e-08,1.7561186995325903e-10,8.429369557916289e-08,0.0,0.0,1.5751105919480324,1.7320507764816284,0.0,0.0,0.014323498242080204,0.48554029172497576,3525.202161496332,2829.233021955781,4592.219551231851,0.0,0.0,0.0,0.0,0,0,19200,960,480,0,1410,0,0,705,0,0,1410,0,0,14400.000100000001,960.0001,0.0001,0.0,0.0,0.9994791721304258,0.0,0.9998260537783304,0.0,0.8239489570260048,0.0
slow_pretrain,40,19680,-16554.96220624468,-3645.0903287923697,-34.489504596343096,-1482.9922087576672,-10.227195249698314,,-17414.01025428987,,,,,,19680,984,492,0,78,1.6858765046967944e-10,8.092191506677552e-08,1.7561186995325903e-10,8.429369557916289e-08,0.0,0.0,1.5907230501373608,1.7320507764816284,0.0,0.0,0.01432174394009996,0.48613857564195406,3558.6885832848116,2836.1086441999546,3314.5842263328623,0.0,0.0,0.0,0.0,0,0,19680,984,492,0,1458,0,0,729,0,0,1458,0,0,14400.000100000001,984.0001,0.0001,0.0,0.0,0.9992187569538752,0.0,0.99969332665205,0.0,0.8212566946943601,0.0
slow_pretrain,41,20160,-16388.61606488218,-3629.96972630212,-34.1429501351712,-1554.6596421776946,-10.810207053876056,,-17414.01025428987,,,,,,20160,1008,504,0,78,1.6858779657379196e-10,8.092196954898205e-08,1.7561188151808219e-10,8.429369557916289e-08,0.0,0.0,1.579297348856926,1.7320507764816284,0.0,0.0,0.014283230859843997,0.48670770303530053,3490.589575094761,2842.820176369678,3179.296923285467,0.0,0.0,0.0,0.0,0,0,20160,1008,504,0,1506,0,0,753,0,0,1506,0,0,14400.000100000001,1008.0001,0.0001,0.0,0.0,0.9986328159769376,0.0,0.9997180476784706,0.0,0.8185199523965517,0.0
slow_pretrain,42,20640,-17387.126318067687,-3671.8043000886078,-36.223179829307696,-1733.3766071665389,-9.739440361864318,,-17414.01025428987,,,,,,20640,1032,516,0,81,1.685876727024702e-10,8.092194497703134e-08,1.7561186578992268e-10,8.429369557916289e-08,0.0,0.0,1.5756974692145984,1.7320507764816284,0.0,0.0,0.014223246720561553,0.48579284823774216,3534.8928560260765,2832.0392121505765,4181.278119214646,0.0,0.0,0.0,0.0,0,0,20640,1032,516,0,1554,0,0,777,0,0,1554,0,0,14400.000100000001,1032.0001,0.0001,0.0,0.0,0.9972005287806193,0.0,0.9996569653352102,0.0,0.8272141814231873,0.0
slow_pretrain,43,21120,-15555.018461453741,-3599.8376698202946,-32.406288461361974,-1171.793776973294,-9.696645034212388,,-17414.01025428987,,,,,,21120,1056,528,0,82,1.6858772034265214e-10,8.092196809664608e-08,1.7561186578992268e-10,8.429369557916289e-08,0.0,0.0,1.5787608325481415,1.7320507764816284,0.0,0.0,0.014888037810530101,0.48540344677219377,3671.7343548663525,2827.4882436164835,2117.4265403285585,0.0,0.0,0.0,0.0,0,0,21120,1056,528,0,1602,0,0,801,0,0,1602,0,0,14400.000100000001,1056.0001,0.0001,0.0,0.0,0.996940108637015,0.0,0.9995423033833504,0.0,0.8281498377521833,0.0
slow_pretrain,44,21600,-16386.159859305004,-3642.5365473229226,-34.137833040218794,-1348.6538614068318,-9.507571795781406,-17522.58194031403,-17414.01025428987,0.0,1.0,1.0,0.014400411352223747,0.48345371718075114,21600,1080,540,0,79,1.6858770731704146e-10,8.092194497703134e-08,1.7561186578992268e-10,8.429369557916289e-08,0.0,0.0,1.5838112557927768,1.7320507764816284,0.0,0.0,0.01409707504923755,0.48695544237625615,3392.7048408833275,2845.7466408173364,3253.0477221663273,0.0,0.0,0.0,0.0,0,0,21600,1080,540,0,1650,0,0,825,0,0,1650,0,0,14400.000100000001,1080.0001,0.0001,0.0,0.0,0.9975911527872086,0.0,0.9993540371457735,0.0,0.8116011818250021,0.0
slow_pretrain,45,22080,-17083.9164659361,-3655.3575893809702,-35.59149263736687,-1520.1459540037454,-9.872774502708365,,-17414.01025428987,,,,,,22080,1104,552,0,77,1.6858753432063593e-10,8.092191361443843e-08,1.7561186578992268e-10,8.429369557916289e-08,0.0,0.0,1.586623191833496,1.7320507764816284,0.0,0.0,0.014310581194257786,0.4854450855548644,3498.371824465917,2827.9883032059406,3964.6298633661872,0.0,0.0,0.0,0.0,0,0,22080,1104,552,0,1698,0,0,849,0,0,1698,0,0,14400.000100000001,1104.0001,0.0001,0.0,0.0,0.9966796984275182,0.0,0.9995196287830671,0.0,0.8008386716246605,0.0
slow_pretrain,46,22560,-16002.266243088416,-3625.6622573638783,-33.3380546731009,-1288.9313289730499,-10.698069017821052,,-17414.01025428987,,,,,,22560,1128,564,0,78,1.6858749178558686e-10,8.092191494901677e-08,1.7561187365400243e-10,8.429369557916289e-08,0.0,0.0,1.5774770652254422,1.7276957035064697,0.0,0.0,0.014246095811777602,0.4855453428636538,3503.0045633286127,2829.199200294654,2715.3802746163724,0.0,0.0,0.0,0.0,0,0,22560,1128,564,0,1746,0,0,873,0,0,1746,0,0,14400.000100000001,1128.0001,0.0001,0.0,0.0,0.9937500109275182,0.0,0.9989157418409983,0.0,0.7961314047376314,0.0
slow_pretrain,47,23040,-17977.23173468689,-3701.11776089477,-37.452566113930985,-1552.7288288231648,-10.626486620748462,,-17414.01025428987,,,,,,23040,1152,576,0,87,1.6858763006759676e-10,8.092194497703134e-08,1.7561187735474586e-10,8.429369557916289e-08,0.0,0.0,1.5880627532800038,1.7320507764816284,0.0,0.0,0.01444478901686788,0.48583343598831324,3574.94769860164,2832.6138004229383,4675.971878270397,0.0,0.0,0.0,0.0,0,0,23040,1152,576,0,1794,0,0,897,0,0,1794,0,0,14400.000100000001,1152.0001,0.0001,0.0,0.0,0.9959635436534882,0.0,0.9991229275862376,0.0,0.8022417674462,0.0
slow_pretrain,48,23520,-16460.08489845237,-3640.761997788826,-34.29184353844241,-1430.44455741702,-10.752828387744445,,-17414.01025428987,,,,,,23520,1176,588,0,82,1.6858768292577917e-10,8.092194497703134e-08,1.7561187735474586e-10,8.429369557916289e-08,0.0,0.0,1.5887386351823807,1.7320507764816284,0.0,0.0,0.014104010269748586,0.48542492833068834,3380.844244993095,2827.767898136797,3461.831547993713,0.0,0.0,0.0,0.0,0,0,23520,1176,588,0,1842,0,0,921,0,0,1842,0,0,14400.000100000001,1176.0001,0.0001,0.0,0.0,0.9942708437641462,0.0,0.9991273457805315,0.0,0.7871964524189631,0.0
slow_pretrain,49,24000,-17101.4017141793,-3651.875971772853,-35.627920237873575,-1603.771301454874,-9.886481893866087,-17523.308070301373,-17414.01025428987,0.0,1.0,1.0,0.01440039638116907,0.4834529799664227,24000,1200,600,0,79,1.6858762884795087e-10,8.092194497703134e-08,1.7561187735474586e-10,8.429369557916289e-08,0.0,0.0,1.596633938451608,1.7320507764816284,0.0,0.0,0.01477242758775848,0.4858728206866605,3687.541601552629,2833.0489096930933,3813.9269187248715,0.0,0.0,0.0,0.0,0,0,24000,1200,600,0,1890,0,0,945,0,0,1890,0,0,14400.000100000001,1200.0001,0.0001,0.0,0.0,0.9955729270974795,0.0,0.999154602487882,0.0,0.8005083426833153,0.0
