stage,episode,global_step,episode_return,manager_return,mean_step_reward,min_step_reward,max_step_reward,eval_return,best_eval_return,eval_solver_failures,eval_power_success_rate,eval_gas_success_rate,eval_mean_voltage_rms_deviation_pu,eval_mean_gas_pressure_rms_deviation_bar,fast_buffer_size,slow_buffer_size,manager_buffer_size,solver_failures,gas_solve_count,mean_action_projection,max_action_projection,mean_slow_action_projection,max_slow_action_projection,mean_fast_action_projection,max_fast_action_projection,mean_ess_action_guard,max_ess_action_guard,mean_goal_change,max_goal_change,mean_voltage_rms_deviation_pu,mean_gas_pressure_rms_deviation_bar,voltage_deviation_cost,gas_pressure_deviation_cost,voltage_violation_cost,gas_pressure_violation_cost,pipe_velocity_violation_cost,source_capacity_violation_cost,gas_purchase_cost,interaction_reward_estimated_clips,manager_reward_clips,fast_total_insertions,slow_total_insertions,manager_total_insertions,fast_update_count,slow_update_count,manager_update_count,fast_actor_update_count,slow_actor_update_count,manager_actor_update_count,fast_critic_update_count,slow_critic_update_count,manager_critic_update_count,nonfinite_batch_count,fast_normalizer_count,slow_normalizer_count,manager_normalizer_count,mean_target_q_clipping_ratio,mean_reward_clipping_ratio,mean_actor_action_saturation_ratio
slow_pretrain,10,5280,-41498.12209219109,-4617.568036859736,-86.45442102539818,-1132.298452869428,-21.289058047087725,,-26662.298822241388,,,,,,5280,264,132,0,80,0.0077092457984202145,0.11752697631632358,9.81552961132337e-10,4.172325134277344e-07,0.007709244840467969,0.11752694845199585,0.41510332003235817,1.0136135816574097,0.0,0.0,0.02458475177204189,0.5918456282245074,9048.955773634541,4271.943609480753,17978.00311581045,1625.8046043300335,0.0,0.0,0.0,0,0,5280,264,132,0,18,0,0,9,0,0,18,0,0,7200.0001,264.0001,0.0001,0.0,0.0,0.0
slow_pretrain,11,5760,-32829.405664988124,-5842.508012688733,-68.39459513539187,-169.99222557058408,-42.629808102840705,,-26662.298822241388,,,,,,5760,288,144,0,81,3.6881067645772724e-16,9.132791141824989e-15,2.694603810379715e-17,9.103828801926284e-15,0.0,0.0,0.9501145109534264,1.6424647569656372,0.0,0.0,0.022193753285979455,0.7304417200002813,7571.891670725079,6404.18044738098,1370.442662714425,9115.367976484893,0.0,0.0,0.0,0,0,5760,288,144,0,66,0,0,33,0,0,66,0,0,7200.0001,288.0001,0.0001,0.0,0.0,0.007877604250097647
slow_pretrain,12,6240,-95314.15595251131,-8268.44448387918,-198.57115823439872,-1601.0685043251642,-45.52431525013672,,-26662.298822241388,,,,,,6240,312,156,0,78,1.2147656182026283e-10,5.830866550720441e-08,1.241763432820638e-10,5.960464477539063e-08,0.0,0.0,1.3000597059726715,1.6218695640563965,0.0,0.0,0.03157865420884251,0.7436843440464908,14974.173091103688,6638.3984059515105,55663.3911635655,10531.209653857655,0.0,0.0,0.0,0,0,6240,312,156,0,114,0,0,57,0,0,114,0,0,7200.0001,312.0001,0.0001,0.0,0.0,0.0960937519557774
slow_pretrain,13,6720,-87897.90282419136,-6545.615789589577,-183.120630883732,-2826.548806870278,-29.14676254618376,,-26662.298822241388,,,,,,6720,336,168,0,83,0.0001280110014319114,0.008375235812408177,1.7561186578992268e-10,8.429369557916289e-08,0.00012801066040992736,0.008375227451324463,1.2504267295201619,1.4539716243743896,0.0,0.0,0.02727430876147738,0.7086071058587002,11659.827094447895,6049.474477625446,54927.737746352985,7300.531478071152,0.0,0.0,0.0,0,0,6720,336,168,0,162,0,0,81,0,0,162,0,0,7200.0001,336.0001,0.0001,0.0,0.0,0.09042968833819032
slow_pretrain,14,7200,-49590.56078018235,-3921.9300026438373,-103.31366829204647,-1610.5323070909867,-18.605448023177612,-25712.25097257453,-25712.25097257453,0.0,1.0,1.0,0.019538192127911424,0.5537766098359569,7200,360,180,0,82,0.040439647931242315,0.20945838235417313,2.483526865641276e-10,5.960464477539063e-08,0.04043964820448309,0.20945841073989868,1.075407398243745,1.4142135381698608,0.0,0.0,0.021517557397677755,0.5295581729626568,7181.498268825806,3383.4833069016827,30169.69998784627,165.76631392231357,0.0,0.0,0.0,0,0,7200,360,180,0,210,0,0,105,0,0,210,0,0,7200.0001,360.0001,0.0001,0.0,0.0,0.04108073003590107
slow_pretrain,15,7680,-21157.149310402456,-3436.965599991347,-44.07739439667179,-153.19208978360237,-19.651237394970167,,-25712.25097257453,,,,,,7680,384,192,0,81,0.02274871669660566,0.17972862295711778,1.940255363782247e-10,5.21540641784668e-08,0.022748716656739512,0.17972862720489502,0.5355916299546758,1.0,0.0,0.0,0.02043656415441946,0.5580149036843235,6399.307002521864,3738.0528624237963,2661.0794148054774,0.7223048415014443,0.0,0.0,0.0,0,0,7680,384,192,0,258,0,0,129,0,0,258,0,0,7200.0001,384.0001,0.0001,0.0,0.0,0.006575520914338995
slow_pretrain,16,8160,-17094.61391539995,-2154.0312611848285,-35.613778990416556,-93.70073401518734,-19.914485866101334,,-25712.25097257453,,,,,,8160,408,204,0,83,9.714033540657603e-05,0.01416574802997106,0.0,0.0,9.714029729366303e-05,0.014165759086608887,0.0,0.0,0.0,0.0,0.017703363289251137,0.5919709771929383,4855.796819802121,4208.552470796048,254.94547356097533,132.47732298421602,0.0,0.0,0.0,0,0,8160,408,204,0,306,0,0,153,0,0,306,0,0,7200.0001,408.0001,0.0001,0.0,0.0,0.0
slow_pretrain,17,8640,-16096.638902306402,-2148.2472063639616,-33.53466437980499,-99.24410698331957,-16.586853998284205,,-25712.25097257453,,,,,,8640,432,216,0,80,7.665682191074634e-05,0.012194279937658759,2.7163575092951457e-11,1.30385160446167e-08,7.66567885875702e-05,0.012194275856018066,0.0041582587485512095,0.09979820996522903,0.0,0.0,0.01560696226674998,0.5812514078746355,3460.097312737001,4055.850992635556,658.1445639269458,24.271962502895175,0.0,0.0,0.0,0,0,8640,432,216,0,354,0,0,177,0,0,354,0,0,7200.0001,432.0001,0.0001,0.0,0.0,0.0
slow_pretrain,18,9120,-19120.163627805225,-2285.561559150196,-39.833674224594226,-257.833122021125,-16.28935341939873,,-25712.25097257453,,,,,,9120,456,228,0,76,6.026022909624664e-16,1.1161055004029252e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01742522920854587,0.5897150523531721,4224.0061351217655,4178.039154655743,2806.3899556460246,172.1923000701509,0.0,0.0,0.0,0,0,9120,456,228,0,402,0,0,201,0,0,402,0,0,7200.0001,456.0001,0.0001,0.0,0.0,0.0
slow_pretrain,19,9600,-17503.656690332748,-2113.8740540741096,-36.46595143819322,-90.86800918462312,-15.76514555785732,-21357.376746918493,-25712.25097257453,0.0,1.0,1.0,0.018273201858884456,0.5925425589615824,9600,480,240,0,83,6.484981207286942e-16,1.1129951213863744e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834452140213672,0.5926976258691894,5002.34130642019,4217.139808706006,415.255271760733,79.30566700513428,0.0,0.0,0.0,0,0,9600,480,240,0,450,0,0,225,0,0,450,0,0,7200.0001,480.0001,0.0001,0.0,0.0,0.0
