stage,episode,global_step,episode_return,manager_return,mean_step_reward,min_step_reward,max_step_reward,eval_return,best_eval_return,eval_solver_failures,eval_power_success_rate,eval_gas_success_rate,eval_mean_voltage_rms_deviation_pu,eval_mean_gas_pressure_rms_deviation_bar,fast_buffer_size,slow_buffer_size,manager_buffer_size,solver_failures,gas_solve_count,mean_action_projection,max_action_projection,mean_slow_action_projection,max_slow_action_projection,mean_fast_action_projection,max_fast_action_projection,mean_ess_action_guard,max_ess_action_guard,mean_goal_change,max_goal_change,mean_voltage_rms_deviation_pu,mean_gas_pressure_rms_deviation_bar,voltage_deviation_cost,gas_pressure_deviation_cost,voltage_violation_cost,gas_pressure_violation_cost,pipe_velocity_violation_cost,source_capacity_violation_cost,gas_purchase_cost,interaction_reward_estimated_clips,manager_reward_clips,fast_total_insertions,slow_total_insertions,manager_total_insertions,fast_update_count,slow_update_count,manager_update_count,fast_actor_update_count,slow_actor_update_count,manager_actor_update_count,fast_critic_update_count,slow_critic_update_count,manager_critic_update_count,nonfinite_batch_count,fast_normalizer_count,slow_normalizer_count,manager_normalizer_count,mean_target_q_clipping_ratio,mean_reward_clipping_ratio,mean_actor_action_saturation_ratio
fast_pretrain,10,5280,-390911.4586675687,-8582.7640306613,-814.3988722241007,-8811.72673973638,-17.003506935588103,,-266021.5148650354,,,,,,5280,264,132,0,80,0.08147078403239225,0.6286642348666327,0.0,0.0,0.08147078393424939,0.6286641955375671,0.0,0.0,0.0,0.0,0.035279377155773416,0.5697677720413594,19022.776071024604,3895.6301524042347,359500.2063858928,0.0,0.0,0.0,0.0,0,0,5280,264,132,281,0,0,141,0,0,281,0,0,0,5280.0001,0.0001,0.0001,0.0,0.0,0.10712994884341637
fast_pretrain,11,5760,-383467.1135790357,-7840.277929548773,-798.8898199563231,-4540.48041898366,-18.687818307713275,,-266021.5148650354,,,,,,5760,288,144,0,81,0.09014372739649823,0.6264196197363615,0.0,0.0,0.09014372688931568,0.6264196038246155,0.0,0.0,0.0,0.0,0.03049709195312523,0.5697708873912195,16366.105528162268,3895.6729551843587,354544.4783335179,0.0,0.0,0.0,0.0,0,0,5760,288,144,762,0,0,381,0,0,762,0,0,0,5760.0001,0.0001,0.0001,0.0,0.0,0.05838209378248441
fast_pretrain,12,6240,-15382.900582779741,-2054.771245953968,-32.04770954745779,-70.51840108756389,-15.501034808586049,,-266021.5148650354,,,,,,6240,312,156,0,78,0.017832014241479215,0.2630764215397989,0.0,0.0,0.017832014141216254,0.26307639479637146,0.0,0.0,0.0,0.0,0.011656706747356794,0.569758042553422,1931.7632018585812,3895.496970846947,2.8342212742326884,0.0,0.0,0.0,0.0,0,0,6240,312,156,1243,0,0,622,0,0,1243,0,0,0,6240.0001,0.0001,0.0001,0.0,0.0,0.01369420803014553
fast_pretrain,13,6720,-14168.840548416472,-1937.7422836183657,-29.51841780920097,-83.31239699592524,-14.578987160398643,,-266021.5148650354,,,,,,6720,336,168,0,83,0.02488256874186089,0.5190715635849876,0.0,0.0,0.024882568721659483,0.5190715193748474,0.0,0.0,0.0,0.0,0.011138143238026263,0.5697471965168719,1871.6430392783977,3895.3491050832613,40.874416576235475,0.0,0.0,0.0,0.0,0,0,6720,336,168,1724,0,0,862,0,0,1724,0,0,0,6720.0001,0.0001,0.0001,0.0,0.0,0.005641120387214137
fast_pretrain,14,7200,-14350.641504084071,-1942.6707412593405,-29.897169800175153,-241.39111355715917,-12.622966870934686,-13661.294139686075,-13661.294139686075,0.0,1.0,1.0,0.010407602856756076,0.5697483961743194,7200,360,180,0,82,0.01056894305042777,0.4554506345210311,0.0,0.0,0.010568943429583063,0.4554506540298462,0.0,0.0,0.0,0.0,0.011977554980987525,0.5697547103888245,2164.557854757277,3895.4518234903444,196.69825675314928,0.0,0.0,0.0,0.0,0,0,7200,360,180,2205,0,0,1103,0,0,2205,0,0,0,7200.0001,0.0001,0.0001,0.0,0.0,0.003494611648908524
fast_pretrain,15,7680,-14750.493872533207,-1956.473575263462,-30.73019556777753,-366.1205056950021,-13.089475137741331,,-13661.294139686075,,,,,,7680,384,192,0,81,0.002717278432595204,0.23701802903093294,0.0,0.0,0.0027172782613585395,0.23701804876327515,0.0,0.0,0.0,0.0,0.012731260211714172,0.569741605581702,2417.871104215337,3895.272708954919,318.69738583272334,0.0,0.0,0.0,0.0,0,0,7680,384,192,2686,0,0,1343,0,0,2686,0,0,0,7680.0001,0.0001,0.0001,0.0,0.0,0.0031190106873700625
fast_pretrain,16,8160,-15036.235280969473,-1990.9930468784416,-31.32549016868642,-76.19696207447898,-13.407466774879754,,-13661.294139686075,,,,,,8160,408,204,0,83,0.004717343551877115,0.366333118113113,0.0,0.0,0.0047173438593745235,0.36633312702178955,0.0,0.0,0.0,0.0,0.01314454130797894,0.569753294512429,2488.400576845439,3895.4325362163368,47.93532068397548,0.0,0.0,0.0,0.0,0,0,8160,408,204,3167,0,0,1584,0,0,3167,0,0,0,8160.0001,0.0001,0.0001,0.0,0.0,0.0027241221088877337
fast_pretrain,17,8640,-15828.356248055989,-2058.5756299858567,-32.97574218344998,-180.39732577747264,-16.288827252213217,,-13661.294139686075,,,,,,8640,432,216,0,80,0.003775463073590928,0.24790559296679698,0.0,0.0,0.003775463066995144,0.24790558218955994,0.0,0.0,0.0,0.0,0.014239750134429551,0.5697595860147886,2969.6233483767555,3895.518618101116,313.4923146580196,0.0,0.0,0.0,0.0,0,0,8640,432,216,3648,0,0,1824,0,0,3648,0,0,0,8640.000100000001,0.0001,0.0001,0.0,0.0,0.002126205983627859
fast_pretrain,18,9120,-15742.74331947565,-2069.783641517861,-32.79738191557429,-111.02593591500919,-15.90954843038769,,-13661.294139686075,,,,,,9120,456,228,0,76,0.002364014701071515,0.16249973276178076,0.0,0.0,0.0023640145858128867,0.16249972581863403,0.0,0.0,0.0,0.0,0.013892883668175076,0.569766491567808,2878.0865376138545,3895.6125344470233,241.29418864352922,0.0,0.0,0.0,0.0,0,0,9120,456,228,4129,0,0,2065,0,0,4129,0,0,0,9120.000100000001,0.0001,0.0001,0.0,0.0,0.0018627777416839917
fast_pretrain,19,9600,-15475.613858206218,-2057.502269070823,-32.2408622045963,-111.74237186644564,-17.01224354288111,-14412.893912975329,-13661.294139686075,0.0,1.0,1.0,0.010789470570381586,0.5697483961743194,9600,480,240,0,83,0.00020270116335851236,0.054148993477436735,0.0,0.0,0.00020270111660162607,0.054148972034454346,0.0,0.0,0.0,0.0,0.013320906868614583,0.5697609213178683,2626.4191151323034,3895.5367675004495,198.7784909095669,0.0,0.0,0.0,0.0,0,0,9600,480,240,4610,0,0,2305,0,0,4610,0,0,0,9600.000100000001,0.0001,0.0001,0.0,0.0,0.001338966670997921
fast_pretrain,20,10080,-17230.537949068173,-2104.5843693871097,-35.89695406055869,-114.2506943289424,-16.19809603639827,,-13661.294139686075,,,,,,10080,504,252,0,80,6.66439032408033e-16,6.753223014464259e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01571625467565223,0.5697494966112286,4104.44249127279,3895.380425995525,311.79726891060005,0.0,0.0,0.0,0.0,0,0,10080,504,252,5091,0,0,2546,0,0,5091,0,0,0,10080.000100000001,0.0001,0.0001,0.0,0.0,0.00016089933082120582
fast_pretrain,21,10560,-32020.29588482883,-2745.2917827443343,-66.70894976006007,-1112.4459505889047,-17.9394151570493,,-13661.294139686075,,,,,,10560,528,264,0,89,6.66265603624619e-16,6.690187733356917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02139388232542089,0.5697629926210261,7267.552108174836,3895.5650157630926,11851.217703031074,0.0,0.0,0.0,0.0,0,0,10560,528,264,5572,0,0,2786,0,0,5572,0,0,0,10560.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,22,11040,-31401.21148524249,-2739.2845596880397,-65.41919059425518,-1155.5823439509466,-17.599885173374247,,-13661.294139686075,,,,,,11040,552,276,0,81,6.662568254709334e-16,6.684427777288335e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021654375483558603,0.569764917031155,7459.176251332934,3895.5914763840988,10929.17050783731,0.0,0.0,0.0,0.0,0,0,11040,552,276,6053,0,0,3027,0,0,6053,0,0,0,11040.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,23,11520,-28803.872230036366,-2652.699099187779,-60.008067145909095,-1352.5267357044213,-18.18466659458105,,-13661.294139686075,,,,,,11520,576,288,0,87,6.662667760871014e-16,6.690193355890233e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021154213815006807,0.5697490186748289,7129.386750036785,3895.373681491998,8707.164166213473,0.0,0.0,0.0,0.0,0,0,11520,576,288,6534,0,0,3267,0,0,6534,0,0,0,11520.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,24,12000,-34733.60048037503,-2827.8741469060833,-72.361667667448,-1463.7310067821877,-17.824298618954316,-22065.305948119287,-13661.294139686075,0.0,1.0,1.0,0.020771838007529516,0.5697483961743194,12000,600,300,0,75,6.662641276242713e-16,6.684450286772853e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02162809570051951,0.5697697468358645,7556.869131624035,3895.6572413471963,14161.752816618438,0.0,0.0,0.0,0.0,0,0,12000,600,300,7015,0,0,3508,0,0,7015,0,0,0,12000.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,25,12480,-35226.61682526003,-2818.5684234390656,-73.38878505262507,-1297.309739538616,-16.899090647113717,,-13661.294139686075,,,,,,12480,624,312,0,79,6.662602168656065e-16,6.684787919945168e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000151763301893,0.5697581299738989,7780.928298904261,3895.4985721557523,14501.641107098458,0.0,0.0,0.0,0.0,0,0,12480,624,312,7496,0,0,3748,0,0,7496,0,0,0,12480.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,26,12960,-32315.82811369997,-2693.865212366653,-67.32464190354162,-1772.38947215915,-18.03846838548746,,-13661.294139686075,,,,,,12960,648,324,0,85,6.662581723152121e-16,6.695942734621828e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021518470996660703,0.5697499002602531,7401.032728017362,3895.386067350911,11954.341319836434,0.0,0.0,0.0,0.0,0,0,12960,648,324,7977,0,0,3989,0,0,7977,0,0,0,12960.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,27,13440,-31775.876162295503,-2686.1461555750125,-66.19974200478228,-1506.185913107645,-16.009103482997677,,-13661.294139686075,,,,,,13440,672,336,0,81,6.662561225366873e-16,6.685868231518457e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021070316647910096,0.5697555320961312,7091.564843303435,3895.4630864905594,11695.080169849725,0.0,0.0,0.0,0.0,0,0,13440,672,336,8458,0,0,4229,0,0,8458,0,0,0,13440.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,28,13920,-30835.695180824136,-2667.207242045919,-64.24103162671688,-1267.6118529082587,-18.385553654345287,,-13661.294139686075,,,,,,13920,696,348,0,79,6.662718815762576e-16,6.690547565963516e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021040241959494183,0.5697504037319796,6988.129820733439,3895.392750737081,10743.193452227571,0.0,0.0,0.0,0.0,0,0,13920,696,348,8939,0,0,4470,0,0,8939,0,0,0,13920.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,29,14400,-31744.428192157146,-2791.705250726252,-66.13422540032742,-918.8578902242963,-18.040970308268413,-22144.472409205267,-13661.294139686075,0.0,1.0,1.0,0.020801857369043632,0.5697483961743194,14400,720,360,0,79,6.662809158253901e-16,6.687308375473021e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021677511339688028,0.5697531089533412,7501.811070880364,3895.430080370538,11251.213275721255,0.0,0.0,0.0,0.0,0,0,14400,720,360,9420,0,0,4710,0,0,9420,0,0,0,14400.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,30,14880,-28213.859651859828,-2624.2929890237015,-58.778874274708,-710.5239996399388,-19.433072075086343,,-13661.294139686075,,,,,,14880,744,372,0,81,6.662570669264199e-16,6.690187733356917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02072145994842494,0.5697549781135738,6900.76265147159,3895.455502278238,8331.760457039416,0.0,0.0,0.0,0.0,0,0,14880,744,372,9901,0,0,4951,0,0,9901,0,0,0,14880.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,31,15360,-29573.539554101837,-2714.910575713078,-61.61154073771213,-603.4577617647518,-18.552154458190707,,-13661.294139686075,,,,,,15360,768,384,0,81,6.662239853274444e-16,6.68443340466657e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02179234717410692,0.5697576557794782,7419.76935964911,3895.4921306728897,9096.949054143714,0.0,0.0,0.0,0.0,0,0,15360,768,384,10382,0,0,5191,0,0,10382,0,0,0,15360.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,32,15840,-30401.381454489125,-2730.167231824006,-63.33621136351898,-942.1958066738944,-19.27492132001287,,-13661.294139686075,,,,,,15840,792,396,0,75,6.662323791978616e-16,6.684427777288335e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021577791045020386,0.5697458306678339,7404.286215610419,3895.3303504680903,10014.979028044068,0.0,0.0,0.0,0.0,0,0,15840,792,396,10863,0,0,5432,0,0,10863,0,0,0,15840.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,33,16320,-30844.98420784692,-2748.453478593854,-64.26038376634772,-879.8024244345295,-18.40791223273742,,-13661.294139686075,,,,,,16320,816,408,0,83,6.662549018154433e-16,6.678662853596398e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021796667420520673,0.5697469590927446,7466.925018746299,3895.346096594368,10365.264740736528,0.0,0.0,0.0,0.0,0,0,16320,816,408,11344,0,0,5672,0,0,11344,0,0,0,16320.000100000001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,34,16800,-34801.291136359774,-2834.742326630406,-72.50268986741618,-1103.9591918864392,-16.477420455971473,-22291.997286991256,-13661.294139686075,0.0,1.0,1.0,0.02086807879947893,0.5697483961743194,16800,840,420,0,82,6.662262655001344e-16,6.684427777288335e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02194759155195688,0.5697509852719528,7663.738720313117,3895.401013514123,14187.774893672722,0.0,0.0,0.0,0.0,0,0,16800,840,420,11825,0,0,5913,0,0,11825,0,0,0,16800.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,35,17280,-31219.908077987864,-2705.1119408713985,-65.04147516247468,-1067.315817642732,-17.224140823885822,,-13661.294139686075,,,,,,17280,864,432,0,84,6.662433843419011e-16,6.684427777288335e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02156497751781518,0.5697530980092144,7353.145851208796,3895.429900066124,10809.777312164852,0.0,0.0,0.0,0.0,0,0,17280,864,432,12306,0,0,6153,0,0,12306,0,0,0,17280.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,36,17760,-32818.55147313091,-2754.337471612379,-68.37198223568939,-1186.8565159665686,-16.982667652497202,,-13661.294139686075,,,,,,17760,888,444,0,84,6.662503312821773e-16,6.684427777288335e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021401173374036776,0.5697600089437577,7363.817458875437,3895.5242573954047,12476.686374200786,0.0,0.0,0.0,0.0,0,0,17760,888,444,12787,0,0,6394,0,0,12787,0,0,0,17760.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,37,18240,-29266.114206828614,-2627.4457436242014,-60.97107126422627,-2001.3213895843965,-17.55713158357568,,-13661.294139686075,,,,,,18240,912,456,0,83,6.662531991720989e-16,6.684427777288335e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02113602678125454,0.5697531381586197,7024.318418265657,3895.430390766827,9314.71178930014,0.0,0.0,0.0,0.0,0,0,18240,912,456,13268,0,0,6634,0,0,13268,0,0,0,18240.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,38,18720,-29322.806672639796,-2659.6283006094886,-61.089180567999605,-1007.3906137945262,-17.6942054215179,,-13661.294139686075,,,,,,18720,936,468,0,82,6.66233394850147e-16,6.684427777288335e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02178572738522785,0.5697490205101149,7323.6587523546505,3895.3738798613426,9041.745219815557,0.0,0.0,0.0,0.0,0,0,18720,936,468,13749,0,0,6875,0,0,13749,0,0,0,18720.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,39,19200,-33167.76103918843,-2760.3957035053572,-69.09950216497587,-1008.7929512742375,-18.937100610194836,-22123.114258437006,-13661.294139686075,0.0,1.0,1.0,0.020809854405117623,0.5697483961743194,19200,960,480,0,85,6.662323188209385e-16,6.684787919945168e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021800812628494957,0.5697565933213409,7500.462108213672,3895.477906687809,12701.418424276339,0.0,0.0,0.0,0.0,0,0,19200,960,480,14230,0,0,7115,0,0,14230,0,0,0,19200.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,40,19680,-28397.410511442395,-2642.650357570493,-59.16127189883832,-1012.9032787446193,-17.59661557742991,,-13661.294139686075,,,,,,19680,984,492,0,78,6.662371181670774e-16,6.684427777288335e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021234169526174098,0.5697510487384033,7165.268131097323,3895.4015628164266,8196.568238361813,0.0,0.0,0.0,0.0,0,0,19680,984,492,14711,0,0,7356,0,0,14711,0,0,0,19680.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,41,20160,-28248.59731095082,-2614.0179916788397,-58.85124439781416,-1211.293152444634,-17.58709586561332,,-13661.294139686075,,,,,,20160,1008,504,0,78,6.662305713096635e-16,6.672892949406044e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021194970048977982,0.5697496181574516,7056.607778068806,3895.382356990486,8111.0107148484185,0.0,0.0,0.0,0.0,0,0,20160,1008,504,15192,0,0,7596,0,0,15192,0,0,0,20160.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,42,20640,-26886.862029656284,-2557.2633619332564,-56.014295895117215,-562.1587035008113,-17.254395094562316,,-13661.294139686075,,,,,,20640,1032,516,0,81,6.662487355481157e-16,6.684517814771617e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02125065256644708,0.5697649431360076,7061.480386693485,3895.5916603408004,6745.758669255408,0.0,0.0,0.0,0.0,0,0,20640,1032,516,15673,0,0,7837,0,0,15673,0,0,0,20640.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,43,21120,-28718.98941971916,-2651.13412372514,-59.83122795774822,-1180.4317950829839,-17.68072993423121,,-13661.294139686075,,,,,,21120,1056,528,0,82,6.662187127149595e-16,6.684427777288335e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021601519961909302,0.5697428620447819,7207.308760791541,3895.2897218508174,8414.449403462135,0.0,0.0,0.0,0.0,0,0,21120,1056,528,16154,0,0,8077,0,0,16154,0,0,0,21120.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,44,21600,-27491.23177330597,-2600.007701231666,-57.27339952772083,-827.5324988008775,-17.05269465148222,-22018.87141991082,-13661.294139686075,0.0,1.0,1.0,0.02076024499989947,0.5697483961743194,21600,1080,540,0,79,6.662290864523133e-16,6.685958249603641e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021129376377710826,0.5697454895035198,7062.664434895207,3895.3257977139756,7423.632341314303,0.0,0.0,0.0,0.0,0,0,21600,1080,540,16635,0,0,8318,0,0,16635,0,0,0,21600.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,45,22080,-27853.741319998466,-2595.3408785133242,-58.028627749996765,-751.3670442914099,-16.780894208635996,,-13661.294139686075,,,,,,22080,1104,552,0,77,6.662445586024311e-16,6.684427777288335e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021459128225370074,0.5697662367333752,7250.92368464939,3895.6092758928003,7639.744197463237,0.0,0.0,0.0,0.0,0,0,22080,1104,552,17116,0,0,8558,0,0,17116,0,0,0,22080.0001,0.0001,0.0001,0.0,0.0,0.0
fast_pretrain,46,22560,-27221.71873214793,-2584.767248655239,-56.71191402530817,-847.7286303143783,-17.635299927050518,,-13661.294139686075,,,,,,22560,1128,564,0,78,6.662188445157963e-16,6.668923244479744e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021008093347162284,0.5697518563275258,6967.710264343958,3895.4131090833375,7216.724660559931,0.0,0.0,0.0,0.0,0,0,22560,1128,564,17597,0,0,8799,0,0,17597,0,0,0,22560.0001,0.0001,0.0001,0.0,0.0,0.0
