stage,episode,global_step,episode_return,manager_return,mean_step_reward,min_step_reward,max_step_reward,eval_return,best_eval_return,eval_solver_failures,eval_power_success_rate,eval_gas_success_rate,eval_mean_voltage_rms_deviation_pu,eval_mean_gas_pressure_rms_deviation_bar,fast_buffer_size,slow_buffer_size,manager_buffer_size,solver_failures,gas_solve_count,mean_action_projection,max_action_projection,mean_slow_action_projection,max_slow_action_projection,mean_fast_action_projection,max_fast_action_projection,mean_ess_action_guard,max_ess_action_guard,mean_goal_change,max_goal_change,mean_voltage_rms_deviation_pu,mean_gas_pressure_rms_deviation_bar,voltage_deviation_cost,gas_pressure_deviation_cost,voltage_violation_cost,gas_pressure_violation_cost,pipe_velocity_violation_cost,source_capacity_violation_cost,gas_purchase_cost,interaction_reward_estimated_clips,manager_reward_clips,fast_total_insertions,slow_total_insertions,manager_total_insertions,fast_update_count,slow_update_count,manager_update_count,fast_actor_update_count,slow_actor_update_count,manager_actor_update_count,fast_critic_update_count,slow_critic_update_count,manager_critic_update_count,nonfinite_batch_count,fast_normalizer_count,slow_normalizer_count,manager_normalizer_count,mean_target_q_clipping_ratio,mean_reward_clipping_ratio,mean_actor_action_saturation_ratio,fast_actor_action_abs_mean,slow_actor_action_abs_mean,fast_actor_reference_deviation_rms,slow_actor_reference_deviation_rms,fast_curtailment_action_mean
manager_train,10,5280,-74655.30960326726,-4700.604792075522,-155.53189500680656,-7852.435130433083,-8.896481462555991,,-69330.52745201698,,,,,,5280,264,132,0,80,0.08855879147691674,0.6830127246883694,1.7561187735474586e-10,8.429369557916289e-08,0.08855879064649344,0.6830127239227295,1.617041327059269,1.7267268896102905,0.16606079922481018,0.23330625891685486,0.01578341387935984,0.48351851708706106,5140.127525752154,2805.4853617416516,60802.944043050156,0.0,0.0,0.0,0.0,0,0,5280,264,132,0,0,20,0,0,10,0,0,20,0,14400.000100000001,480.0001,80.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manager_train,11,5760,-72620.64387711526,-4940.625586721143,-151.29300807732335,-6572.9698261522535,-8.127725187779518,,-69330.52745201698,,,,,,5760,288,144,0,81,0.13738174174832415,0.7541268045402445,1.7561186578992268e-10,8.429369557916289e-08,0.13738174196332692,0.754126787185669,1.616604705651601,1.7266916036605835,0.15484098175709898,0.23872901499271393,0.01939321634553037,0.4835255650181905,6652.042475540722,2805.5672330244606,56567.24679748305,0.0,0.0,0.0,0.0,0,0,5760,288,144,0,0,68,0,0,34,0,0,68,0,14400.000100000001,480.0001,92.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manager_train,12,6240,-145946.06236234147,-6194.983016256043,-304.0542965882116,-6972.607151993513,-8.500360579822125,,-69330.52745201698,,,,,,6240,312,156,0,78,0.1287538200239147,0.7509766568785052,1.7561186578992268e-10,8.429369557916289e-08,0.1287538199685514,0.7509766221046448,1.6163025846083958,1.7261440753936768,0.10339956023645672,0.22895249724388123,0.023308954064676375,0.48351427888405946,10213.061494387737,2805.436090325464,126485.36239862382,0.0,0.0,0.0,0.0,0,0,6240,312,156,0,0,116,0,0,58,0,0,116,0,14400.000100000001,480.0001,104.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manager_train,13,6720,-224498.9457013445,-7691.4783420665,-467.70613687780167,-7170.878997729138,-8.28282384017043,,-69330.52745201698,,,,,,6720,336,168,0,83,0.14210808789596008,0.7478429052583917,1.7561186578992268e-10,8.429369557916289e-08,0.14210808960633586,0.7478429675102234,1.6159825945893924,1.7262341976165771,0.05689612799324095,0.2456582933664322,0.02726565171873218,0.48350440911253617,14350.695368074648,2805.3217477622966,200682.3619675582,0.0,0.0,0.0,0.0,0,0,6720,336,168,0,0,164,0,0,82,0,0,164,0,14400.000100000001,480.0001,116.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manager_train,14,7200,-224840.9974977533,-8117.267798847287,-468.4187447869861,-5464.0746037379095,-8.470599168639504,-272416.0088671102,-69330.52745201698,0.0,1.0,1.0,0.036785666532054756,0.4835103381697352,7200,360,180,0,82,0.15403813577921924,0.7728616660869349,1.7561186578992268e-10,8.429369557916289e-08,0.15403813580439116,0.772861659526825,1.6159089927872021,1.7261990308761597,0.040179839823395014,0.2026408463716507,0.031357153861781305,0.48351315355987173,16288.620847903198,2805.423202215047,198733.54546674923,0.0,0.0,0.0,0.0,0,0,7200,360,180,0,0,212,0,0,106,0,0,212,0,14400.000100000001,480.0001,128.0001,0.0,0.0,0.0020751953125,0.0,0.0,0.0,0.0,0.0
manager_train,15,7680,-129700.94555561345,-7043.660897080724,-270.2103032408612,-5062.8714548739035,-8.017996772575756,,-69330.52745201698,,,,,,7680,384,192,0,81,0.16224942471032724,0.7044610569030761,1.7561187735474586e-10,8.429369557916289e-08,0.16224942464226236,0.7044610381126404,1.6160875136653583,1.7258715629577637,0.038720517345196145,0.192864328622818,0.030743337726994436,0.4835060320265514,14058.88142351085,2805.34060659383,105818.04502115663,0.0,0.0,0.0,0.0,0,0,7680,384,192,0,0,260,0,0,130,0,0,260,0,14400.000100000001,480.0001,140.0001,0.0,0.0,0.02679443359375,0.0,0.0,0.0,0.0,0.0
manager_train,16,8160,-91504.28546440651,-6037.144466471903,-190.63392805084672,-4793.333144049622,-9.185910244762244,,-69330.52745201698,,,,,,8160,408,204,0,83,0.14935127798228454,0.7336380072016792,1.7561186995325903e-10,8.429369557916289e-08,0.14935127715580165,0.7336379885673523,1.6163015887141228,1.7259324789047241,0.04175617587646808,0.2292543649673462,0.027718582217994985,0.4835141670994752,11316.73852080572,2805.4350188982517,70678.7129242326,0.0,0.0,0.0,0.0,0,0,8160,408,204,0,0,308,0,0,154,0,0,308,0,14400.000100000001,480.0001,152.0001,0.0,0.0,0.02972412109375,0.0,0.0,0.0,0.0,0.0
manager_train,17,8640,-136426.69083072754,-5763.173835947615,-284.2222725640158,-5494.680867775007,-9.152267509197337,,-69330.52745201698,,,,,,8640,432,216,0,80,0.14130643954393074,0.7396242575801548,1.7561187735474586e-10,8.429369557916289e-08,0.141306439274922,0.7396243214607239,1.6169741700092952,1.7261439561843872,0.047213123444552446,0.2631784975528717,0.02314470077002484,0.4835157994222579,8898.623831076597,2805.4540832991743,117273.88069887985,0.0,0.0,0.0,0.0,0,0,8640,432,216,0,0,356,0,0,178,0,0,356,0,14400.000100000001,480.0001,164.0001,0.0,0.0,0.01800537109375,0.0,0.0,0.0,0.0,0.0
manager_train,18,9120,-221670.60456616268,-6751.433527832246,-461.8137595128389,-7765.9654850613915,-10.435299632873766,,-69330.52745201698,,,,,,9120,456,228,0,76,0.11196804563256349,0.5885399756678866,1.7561187735474586e-10,8.429369557916289e-08,0.1119680457515642,0.5885399580001831,1.6172556355595589,1.7260452508926392,0.058794554651037535,0.3428446352481842,0.027057906233920785,0.48351783031685514,11701.168244991362,2805.4774199952813,199261.23053164937,0.0,0.0,0.0,0.0,0,0,9120,456,228,0,0,404,0,0,202,0,0,404,0,14400.000100000001,480.0001,176.0001,0.0,0.0,0.035054524739583336,0.0,0.0,0.0,0.0,0.0
manager_train,19,9600,-148603.49666893148,-5153.311067589972,-309.5906180602736,-8137.554146238191,-10.252757615552644,-79703.76005060162,-69330.52745201698,0.0,1.0,1.0,0.020926823865480254,0.48351318854109865,9600,480,240,0,83,0.10903543560968484,0.5168021379153606,1.7561186578992268e-10,8.429369557916289e-08,0.10903543478343636,0.5168021321296692,1.6173764665921528,1.7258347272872925,0.062296611547935754,0.3704737424850464,0.022109417029957112,0.48351579532335776,8273.765517032763,2805.4539828555985,130094.52036823505,0.0,0.0,0.0,0.0,0,0,9600,480,240,0,0,452,0,0,226,0,0,452,0,14400.000100000001,480.0001,188.0001,0.0,0.0,0.0533447265625,0.0,0.0,0.0,0.0,0.0
manager_train,20,10080,-82955.83082101896,-4657.270979182946,-172.82464754378944,-7000.000691412351,-11.461895966943803,,-69330.52745201698,,,,,,10080,504,252,0,80,0.11955857438379452,0.5696985695860309,1.7561186578992268e-10,8.429369557916289e-08,0.11955857429032525,0.5696985721588135,1.6177131608128548,1.7262969017028809,0.06639750193889168,0.39751142263412476,0.017306460345071942,0.4835149801804997,5319.141043610639,2805.444465565807,67005.68309990726,0.0,0.0,0.0,0.0,0,0,10080,504,252,0,0,500,0,0,250,0,0,500,0,14400.000100000001,480.0001,200.0001,0.0,0.0,0.04364013671875,0.0,0.0,0.0,0.0,0.0
manager_train,21,10560,-58395.90089208261,-4255.422252620107,-121.65812685850548,-6172.220167210475,-9.05019895516394,,-69330.52745201698,,,,,,10560,528,264,0,89,0.09118758516800975,0.521910962724536,1.7561186995325903e-10,8.429369557916289e-08,0.09118758547895899,0.5219109654426575,1.6179345672329266,1.7265000343322754,0.06532437264368954,0.3859996497631073,0.015599001919753523,0.4835250212662523,4339.47806016941,2805.5609758494124,43768.49152624263,0.0,0.0,0.0,0.0,0,0,10560,528,264,0,0,548,0,0,274,0,0,548,0,14400.000100000001,480.0001,212.0001,0.0,0.0,0.0509033203125,0.0,0.0,0.0,0.0,0.0
manager_train,22,11040,-41416.17135749987,-3986.6199685817246,-86.28369032812469,-6178.381438196216,-9.033176076009527,,-69330.52745201698,,,,,,11040,552,276,0,81,0.08415109139639963,0.49637255690617876,1.7561187735474586e-10,8.429369557916289e-08,0.08415109054573501,0.4963725507259369,1.6179537648955982,1.7271203994750977,0.05208099156152457,0.31326189637184143,0.013037048004528543,0.48352587302768213,3344.850364010482,2805.5709624706524,28487.150743986316,0.0,0.0,0.0,0.0,0,0,11040,552,276,0,0,596,0,0,298,0,0,596,0,14400.000100000001,480.0001,224.0001,0.0,0.0,0.0391845703125,0.0,0.0,0.0,0.0,0.0
manager_train,23,11520,-64885.28250976719,-4298.929000208498,-135.1776718953483,-6122.070837431229,-8.225824040736558,,-69330.52745201698,,,,,,11520,576,288,0,87,0.0828154433633886,0.4970424875788224,1.7561186995325903e-10,8.429369557916289e-08,0.0828154428396374,0.4970424771308899,1.6178245147069295,1.727220058441162,0.05463968990211883,0.32563894987106323,0.014381984363983887,0.48351256186706,4273.3142107079975,2805.416271826794,51083.55989629014,0.0,0.0,0.0,0.0,0,0,11520,576,288,0,0,644,0,0,322,0,0,644,0,14400.000100000001,480.0001,236.0001,0.0,0.0,0.052510579427083336,0.0,0.0,0.0,0.0,0.0
manager_train,24,12000,-62452.22409080066,-4251.887567529122,-130.10880018916797,-5508.12835486603,-8.44969587124462,-63049.25616636073,-63049.25616636073,0.0,1.0,1.0,0.013758289258076255,0.48351360890374107,12000,600,300,0,75,0.08205992334317264,0.4299350118207019,1.7561186578992268e-10,8.429369557916289e-08,0.08205992300063372,0.4299350082874298,1.6175769368807476,1.7272549867630005,0.05391623150684278,0.31929829716682434,0.0140921923411137,0.48352855889788326,4092.0639829106135,2805.601975903301,48900.56985422508,0.0,0.0,0.0,0.0,0,0,12000,600,300,0,0,692,0,0,346,0,0,692,0,14400.000100000001,480.0001,248.0001,0.0,0.0,0.099853515625,0.0,0.0,0.0,0.0,0.0
manager_train,25,12480,-63328.59313638467,-4269.813359936495,-131.93456903413457,-5072.20880273637,-8.292067999938135,,-63049.25616636073,,,,,,12480,624,312,0,79,0.08237823660619428,0.4693214712349499,1.7561186764029438e-10,8.429369557916289e-08,0.08237823558350404,0.46932145953178406,1.6174348791440327,1.727131962776184,0.04994171858098442,0.29774749279022217,0.013638750357843406,0.48351986092566773,4025.2682862726742,2805.501146492749,49914.286115789335,0.0,0.0,0.0,0.0,0,0,12480,624,312,0,0,740,0,0,370,0,0,740,0,14400.000100000001,480.0001,260.0001,0.0,0.0,0.10209147135416667,0.0,0.0,0.0,0.0,0.0
manager_train,26,12960,-59860.20379355364,-4199.011710920613,-124.70875790323672,-4631.308096453124,-7.921692233253575,,-63049.25616636073,,,,,,12960,648,324,0,85,0.07642470453375412,0.5361259136003077,1.7561186764029438e-10,8.429369557916289e-08,0.07642470428254455,0.536125898361206,1.617324468990167,1.7271651029586792,0.05335459654452279,0.31727856397628784,0.012410407257302929,0.48351417425340437,3650.105000011738,2805.4351605643683,47129.28617484018,0.0,0.0,0.0,0.0,0,0,12960,648,324,0,0,788,0,0,394,0,0,788,0,14400.000100000001,480.0001,272.0001,0.0,0.0,0.10282389322916667,0.0,0.0,0.0,0.0,0.0
manager_train,27,13440,-54635.611907244784,-4150.947329717908,-113.82419147342668,-4394.7450583157215,-8.4755077202001,,-63049.25616636073,,,,,,13440,672,336,0,81,0.07745615024129512,0.5156016403185577,1.7561186578992268e-10,8.429369557916289e-08,0.07745614936575293,0.515601634979248,1.6172251602013905,1.7271201610565186,0.05409811696683226,0.32501211762428284,0.012193138050728606,0.483517988840543,3459.6646683546237,2805.479436651886,41928.5216152626,0.0,0.0,0.0,0.0,0,0,13440,672,336,0,0,836,0,0,418,0,0,836,0,14400.000100000001,480.0001,284.0001,0.0,0.0,0.10111490885416667,0.0,0.0,0.0,0.0,0.0
manager_train,28,13920,-60732.91495375796,-4244.605174631548,-126.52690615366245,-4998.994078930113,-7.972267584167053,,-63049.25616636073,,,,,,13920,696,348,0,79,0.07931889826579774,0.4403439392695587,1.7561186578992268e-10,8.429369557916289e-08,0.07931889758134882,0.4403439462184906,1.617188756664594,1.7270476818084717,0.061512400168629196,0.36080294847488403,0.01302165715258782,0.4835142100483595,3766.142676345432,2805.435484562195,47555.446605684614,0.0,0.0,0.0,0.0,0,0,13920,696,348,0,0,884,0,0,442,0,0,884,0,14400.000100000001,480.0001,296.0001,0.0,0.0,0.1015625,0.0,0.0,0.0,0.0,0.0
manager_train,29,14400,-60216.83537103745,-4237.558233672004,-125.45174035632796,-4452.308223932106,-7.6544748803472,-57136.84788990365,-63049.25616636073,0.0,1.0,1.0,0.012638063639332371,0.48351228194957957,14400,720,360,0,79,0.08281779165327446,0.44411872326137214,1.7561186578992268e-10,8.429369557916289e-08,0.08281779217844208,0.4441187083721161,1.6172075470288594,1.7272008657455444,0.06575479372192851,0.38919052481651306,0.0130640663850797,0.48351482919706334,3771.048725251147,2805.4428286428497,47218.981369628025,0.0,0.0,0.0,0.0,0,0,14400,720,360,0,0,932,0,0,466,0,0,932,0,14400.000100000001,480.0001,308.0001,0.0,0.0,0.09938557942708333,0.0,0.0,0.0,0.0,0.0
manager_train,30,14880,-59498.73809331677,-4214.703170121982,-123.95570436107671,-4911.716590400975,-8.808852698922658,,-63049.25616636073,,,,,,14880,744,372,0,81,0.07045231243980105,0.4762229215598262,1.7561186995325903e-10,8.429369557916289e-08,0.07045231245768567,0.4762229323387146,1.6173668876290321,1.727217197418213,0.0620545763945715,0.3702908754348755,0.014041696533785729,0.48351519635973783,4000.062963371859,2805.44700762109,46371.897248509325,0.0,0.0,0.0,0.0,0,0,14880,744,372,0,0,980,0,0,490,0,0,980,0,14400.000100000001,480.0001,320.0001,0.0,0.0,0.10068766276041667,0.0,0.0,0.0,0.0,0.0
manager_train,31,15360,-71505.39773259136,-4361.039537517042,-148.96957860956542,-5161.656518142078,-9.602482258811254,,-63049.25616636073,,,,,,15360,768,384,0,81,0.08189584056628381,0.4321443485044033,1.7561186995325903e-10,8.429369557916289e-08,0.08189584131663044,0.43214431405067444,1.6172256047526996,1.7275019884109497,0.06404372379289601,0.37956202030181885,0.014960681172078235,0.4835168932940519,4529.128500104237,2805.466702957638,57637.55047237577,0.0,0.0,0.0,0.0,0,0,15360,768,384,0,0,1028,0,0,514,0,0,1028,0,14400.000100000001,480.0001,332.0001,0.0,0.0,0.09419759114583333,0.0,0.0,0.0,0.0,0.0
manager_train,32,15840,-67610.41159183758,-4325.885780202842,-140.85502414966177,-5173.515931600935,-9.46988461640633,,-63049.25616636073,,,,,,15840,792,396,0,75,0.08625130652735358,0.5296799860024685,1.7561186578992268e-10,8.429369557916289e-08,0.0862513059284538,0.5296799540519714,1.6173504143953323,1.7272790670394897,0.0669016734464094,0.3964671194553375,0.015015330763493729,0.4835090588580656,4440.3294970401275,2805.375754208463,53834.5964905991,0.0,0.0,0.0,0.0,0,0,15840,792,396,0,0,1076,0,0,538,0,0,1076,0,14400.000100000001,480.0001,344.0001,0.0,0.0,0.08634440104166667,0.0,0.0,0.0,0.0,0.0
manager_train,33,16320,-67099.27492899455,-4338.103827049782,-139.790156102072,-5304.869839715542,-9.544560568558396,,-63049.25616636073,,,,,,16320,816,408,0,83,0.07614201583405962,0.4697148094636286,1.7561186995325903e-10,8.429369557916289e-08,0.0761420160997659,0.46971479058265686,1.6174351647496223,1.7273858785629272,0.07074585166198878,0.419000506401062,0.015326467781162399,0.4835083377884975,4555.470086161045,2805.3675428861693,53179.761470477024,0.0,0.0,0.0,0.0,0,0,16320,816,408,0,0,1124,0,0,562,0,0,1124,0,14400.000100000001,480.0001,356.0001,0.0,0.0,0.08642578125,0.0,0.0,0.0,0.0,0.0
manager_train,34,16800,-65948.54064678524,-4309.876757296273,-137.39279301413592,-5557.582725773815,-9.434151416893522,-55513.67469400737,-63049.25616636073,0.0,1.0,1.0,0.013891094635332125,0.48351213680542554,16800,840,420,0,82,0.07894124896958382,0.4690628836024806,1.7561186578992268e-10,8.429369557916289e-08,0.0789412497698019,0.4690628945827484,1.6174070984125137,1.727199912071228,0.06727331171648322,0.40227586030960083,0.014947421229901973,0.48351130364983325,4396.215569090169,2805.4018852872296,52314.95780932494,0.0,0.0,0.0,0.0,0,0,16800,840,420,0,0,1172,0,0,586,0,0,1172,0,14400.000100000001,480.0001,368.0001,0.0,0.0,0.09018961588541667,0.0,0.0,0.0,0.0,0.0
manager_train,35,17280,-63916.314545630936,-4287.040129947611,-133.1589886367312,-4880.423195631884,-8.183703983233306,,-63049.25616636073,,,,,,17280,864,432,0,84,0.0521948848207163,0.4096310996070152,1.7561186578992268e-10,8.429369557916289e-08,0.05219488459794472,0.40963107347488403,1.6172364751497905,1.7268999814987183,0.06798188834429973,0.40323537588119507,0.014048081872495484,0.4835155547398798,4164.8087172745845,2805.4511966827354,50430.87727117566,0.0,0.0,0.0,0.0,0,0,17280,864,432,0,0,1220,0,0,610,0,0,1220,0,14400.000100000001,480.0001,380.0001,0.0,0.0,0.10001627604166667,0.0,0.0,0.0,0.0,0.0
manager_train,36,17760,-21698.690089929773,-3641.368460650074,-45.20560435402037,-2718.838955877527,-7.937007828828099,,-63049.25616636073,,,,,,17760,888,444,0,84,0.005562223970005162,0.2633202320208019,1.7561186578992268e-10,8.429369557916289e-08,0.005562223967475196,0.2633202373981476,1.617304635544618,1.7263414859771729,0.0631472505973017,0.3778776526451111,0.011915037132060725,0.4835226080571187,2632.0459976178554,2805.532942861257,9743.241804960984,0.0,0.0,0.0,0.0,0,0,17760,888,444,0,0,1268,0,0,634,0,0,1268,0,14400.000100000001,480.0001,392.0001,0.0,0.0,0.10113525390625,0.0,0.0,0.0,0.0,0.0
manager_train,37,18240,-26678.14835974365,-3727.9375458006703,-55.57947574946593,-2630.3832583243843,-7.664446672374236,,-63049.25616636073,,,,,,18240,912,456,0,83,0.004049426771782398,0.14266183011514696,1.7561187735474586e-10,8.429369557916289e-08,0.004049426146472494,0.14266179502010345,1.6172924836476643,1.726527452468872,0.06670355170023289,0.3935694098472595,0.011890522928365777,0.48351741212831456,2751.9859188736327,2805.472708424002,14619.16057798368,0.0,0.0,0.0,0.0,0,0,18240,912,456,0,0,1316,0,0,658,0,0,1316,0,14400.000100000001,480.0001,404.0001,0.0,0.0,0.10552978515625,0.0,0.0,0.0,0.0,0.0
manager_train,38,18720,-21380.8402261507,-3655.212320012307,-44.543417137814004,-2715.0010099061474,-8.128514176885645,,-63049.25616636073,,,,,,18720,936,468,0,82,0.002399292806840349,0.0922451149300173,1.7561186764029438e-10,8.429369557916289e-08,0.0023992927046492694,0.09224510192871094,1.6172322655717533,1.726317286491394,0.06455138662237335,0.38271766901016235,0.012058614142368956,0.4835150409720937,2676.9753238423805,2805.4450802012984,9279.626058915654,0.0,0.0,0.0,0.0,0,0,18720,936,468,0,0,1364,0,0,682,0,0,1364,0,14400.000100000001,480.0001,416.0001,0.0,0.0,0.11617024739583333,0.0,0.0,0.0,0.0,0.0
